InputPower,OutputPowerWithoutDelay,Previous1OutputPower,Previous2OutputPower,Previous3OutputPower,,
9.99E-06,1.02E-06,2.43E-06,2.98E-06,2.68E-06,,
9.99E-06,2.63E-07,1.02E-06,2.43E-06,2.98E-06,,
9.99E-06,1.58E-07,2.63E-07,1.02E-06,2.43E-06,,
9.99E-06,2.26E-07,1.58E-07,2.63E-07,1.02E-06,,
9.99E-06,8.08E-07,2.26E-07,1.58E-07,2.63E-07,,
9.99E-06,1.34E-06,8.08E-07,2.26E-07,1.58E-07,,
9.99E-06,2.53E-06,1.34E-06,8.08E-07,2.26E-07,,
9.99E-06,3.70E-06,2.53E-06,1.34E-06,8.08E-07,,
9.99E-06,3.05E-06,3.70E-06,2.53E-06,1.34E-06,,
9.99E-06,1.87E-06,3.05E-06,3.70E-06,2.53E-06,,
9.99E-06,1.09E-06,1.87E-06,3.05E-06,3.70E-06,,
9.99E-06,4.06E-07,1.09E-06,1.87E-06,3.05E-06,,
9.99E-06,2.67E-07,4.06E-07,1.09E-06,1.87E-06,,
9.99E-06,1.38E-07,2.67E-07,4.06E-07,1.09E-06,,
9.99E-06,6.49E-07,1.38E-07,2.67E-07,4.06E-07,,
9.99E-06,1.55E-06,6.49E-07,1.38E-07,2.67E-07,,
9.99E-06,3.09E-06,1.55E-06,6.49E-07,1.38E-07,,
9.99E-06,3.51E-06,3.09E-06,1.55E-06,6.49E-07,,
9.99E-06,2.33E-06,3.51E-06,3.09E-06,1.55E-06,,
9.99E-06,1.81E-06,2.33E-06,3.51E-06,3.09E-06,,
9.99E-06,1.09E-06,1.81E-06,2.33E-06,3.51E-06,,
9.99E-06,4.01E-07,1.09E-06,1.81E-06,2.33E-06,,
9.99E-06,1.63E-07,4.01E-07,1.09E-06,1.81E-06,,
9.99E-06,1.77E-07,1.63E-07,4.01E-07,1.09E-06,,
9.99E-06,1.41E-06,1.77E-07,1.63E-07,4.01E-07,,
9.99E-06,2.63E-06,1.41E-06,1.77E-07,1.63E-07,,
9.99E-06,3.40E-06,2.63E-06,1.41E-06,1.77E-07,,
9.99E-06,2.87E-06,3.40E-06,2.63E-06,1.41E-06,,
9.99E-06,1.74E-06,2.87E-06,3.40E-06,2.63E-06,,
9.99E-06,1.21E-06,1.74E-06,2.87E-06,3.40E-06,,
9.99E-06,6.79E-07,1.21E-06,1.74E-06,2.87E-06,,
9.99E-06,2.79E-07,6.79E-07,1.21E-06,1.74E-06,,
9.99E-06,1.17E-07,2.79E-07,6.79E-07,1.21E-06,,
9.99E-06,8.37E-07,1.17E-07,2.79E-07,6.79E-07,,
9.99E-06,2.19E-06,8.37E-07,1.17E-07,2.79E-07,,
9.99E-06,2.79E-06,2.19E-06,8.37E-07,1.17E-07,,
9.99E-06,2.68E-06,2.79E-06,2.19E-06,8.37E-07,,
9.99E-06,1.95E-06,2.68E-06,2.79E-06,2.19E-06,,
9.99E-06,1.34E-06,1.95E-06,2.68E-06,2.79E-06,,
9.99E-06,8.90E-07,1.34E-06,1.95E-06,2.68E-06,,
9.99E-06,3.16E-07,8.90E-07,1.34E-06,1.95E-06,,
9.99E-06,1.59E-07,3.16E-07,8.90E-07,1.34E-06,,
9.99E-06,8.81E-07,1.59E-07,3.16E-07,8.90E-07,,
9.99E-06,2.00E-06,8.81E-07,1.59E-07,3.16E-07,,
9.99E-06,2.53E-06,2.00E-06,8.81E-07,1.59E-07,,
9.99E-06,2.15E-06,2.53E-06,2.00E-06,8.81E-07,,
9.99E-06,1.68E-06,2.15E-06,2.53E-06,2.00E-06,,
9.99E-06,1.49E-06,1.68E-06,2.15E-06,2.53E-06,,
9.99E-06,1.12E-06,1.49E-06,1.68E-06,2.15E-06,,
9.99E-06,3.02E-07,1.12E-06,1.49E-06,1.68E-06,,
9.99E-06,1.58E-07,3.02E-07,1.12E-06,1.49E-06,,
9.99E-06,1.02E-06,1.58E-07,3.02E-07,1.12E-06,,
9.99E-06,2.43E-06,1.02E-06,1.58E-07,3.02E-07,,
9.99E-06,2.92E-06,2.43E-06,1.02E-06,1.58E-07,,
9.99E-06,1.91E-06,2.92E-06,2.43E-06,1.02E-06,,
9.99E-06,1.38E-06,1.91E-06,2.92E-06,2.43E-06,,
9.99E-06,1.17E-06,1.38E-06,1.91E-06,2.92E-06,,
9.99E-06,5.66E-07,1.17E-06,1.38E-06,1.91E-06,,
9.99E-06,2.83E-07,5.66E-07,1.17E-06,1.38E-06,,
9.99E-06,2.63E-07,2.83E-07,5.66E-07,1.17E-06,,
9.99E-06,1.39E-06,2.63E-07,2.83E-07,5.66E-07,,
9.99E-06,2.38E-06,1.39E-06,2.63E-07,2.83E-07,,
9.99E-06,2.37E-06,2.38E-06,1.39E-06,2.63E-07,,
9.99E-06,1.73E-06,2.37E-06,2.38E-06,1.39E-06,,
9.99E-06,1.32E-06,1.73E-06,2.37E-06,2.38E-06,,
9.99E-06,8.51E-07,1.32E-06,1.73E-06,2.37E-06,,
9.99E-06,3.62E-07,8.51E-07,1.32E-06,1.73E-06,,
9.99E-06,2.60E-07,3.62E-07,8.51E-07,1.32E-06,,
9.99E-06,7.72E-07,2.60E-07,3.62E-07,8.51E-07,,
9.99E-06,2.12E-06,7.72E-07,2.60E-07,3.62E-07,,
9.99E-06,2.54E-06,2.12E-06,7.72E-07,2.60E-07,,
9.99E-06,1.86E-06,2.54E-06,2.12E-06,7.72E-07,,
9.99E-06,1.44E-06,1.86E-06,2.54E-06,2.12E-06,,
9.99E-06,8.21E-07,1.44E-06,1.86E-06,2.54E-06,,
9.99E-06,4.19E-07,8.21E-07,1.44E-06,1.86E-06,,
9.99E-06,3.75E-07,4.19E-07,8.21E-07,1.44E-06,,
9.99E-06,7.56E-07,3.75E-07,4.19E-07,8.21E-07,,
9.99E-06,1.80E-06,7.56E-07,3.75E-07,4.19E-07,,
9.99E-06,2.26E-06,1.80E-06,7.56E-07,3.75E-07,,
9.99E-06,1.71E-06,2.26E-06,1.80E-06,7.56E-07,,
9.99E-06,1.27E-06,1.71E-06,2.26E-06,1.80E-06,,
9.99E-06,1.14E-06,1.27E-06,1.71E-06,2.26E-06,,
9.99E-06,8.05E-07,1.14E-06,1.27E-06,1.71E-06,,
9.99E-06,3.43E-07,8.05E-07,1.14E-06,1.27E-06,,
9.99E-06,4.29E-07,3.43E-07,8.05E-07,1.14E-06,,
9.99E-06,1.68E-06,4.29E-07,3.43E-07,8.05E-07,,
9.99E-06,2.98E-06,1.68E-06,4.29E-07,3.43E-07,,
9.99E-06,2.35E-06,2.98E-06,1.68E-06,4.29E-07,,
9.99E-06,1.33E-06,2.35E-06,2.98E-06,1.68E-06,,
9.99E-06,5.69E-07,1.33E-06,2.35E-06,2.98E-06,,
9.99E-06,5.93E-07,5.69E-07,1.33E-06,2.35E-06,,
9.99E-06,5.66E-07,5.93E-07,5.69E-07,1.33E-06,,
9.99E-06,5.78E-07,5.66E-07,5.93E-07,5.69E-07,,
9.99E-06,1.40E-06,5.78E-07,5.66E-07,5.93E-07,,
9.99E-06,2.37E-06,1.40E-06,5.78E-07,5.66E-07,,
9.99E-06,2.54E-06,2.37E-06,1.40E-06,5.78E-07,,
9.99E-06,1.43E-06,2.54E-06,2.37E-06,1.40E-06,,
9.99E-06,4.01E-07,1.43E-06,2.54E-06,2.37E-06,,
9.99E-06,5.02E-07,4.01E-07,1.43E-06,2.54E-06,,
9.99E-06,7.81E-07,5.02E-07,4.01E-07,1.43E-06,,
9.99E-06,1.07E-06,7.81E-07,5.02E-07,4.01E-07,,
9.99E-06,1.63E-06,1.07E-06,7.81E-07,5.02E-07,,
9.99E-06,1.89E-06,1.63E-06,1.07E-06,7.81E-07,,
9.99E-06,2.06E-06,1.89E-06,1.63E-06,1.07E-06,,
9.99E-06,1.11E-06,2.06E-06,1.89E-06,1.63E-06,,
9.99E-06,4.25E-07,1.11E-06,2.06E-06,1.89E-06,,
9.99E-06,4.90E-07,4.25E-07,1.11E-06,2.06E-06,,
9.99E-06,7.36E-07,4.90E-07,4.25E-07,1.11E-06,,
9.99E-06,1.16E-06,7.36E-07,4.90E-07,4.25E-07,,
9.99E-06,1.93E-06,1.16E-06,7.36E-07,4.90E-07,,
9.99E-06,2.30E-06,1.93E-06,1.16E-06,7.36E-07,,
9.99E-06,1.62E-06,2.30E-06,1.93E-06,1.16E-06,,
9.99E-06,6.50E-07,1.62E-06,2.30E-06,1.93E-06,,
9.99E-06,1.48E-07,6.50E-07,1.62E-06,2.30E-06,,
9.99E-06,1.04E-06,1.48E-07,6.50E-07,1.62E-06,,
9.99E-06,1.41E-06,1.04E-06,1.48E-07,6.50E-07,,
9.99E-06,1.77E-06,1.41E-06,1.04E-06,1.48E-07,,
9.99E-06,1.60E-06,1.77E-06,1.41E-06,1.04E-06,,
9.99E-06,1.58E-06,1.60E-06,1.77E-06,1.41E-06,,
9.99E-06,8.82E-07,1.58E-06,1.60E-06,1.77E-06,,
9.99E-06,3.09E-07,8.82E-07,1.58E-06,1.60E-06,,
9.99E-06,4.73E-07,3.09E-07,8.82E-07,1.58E-06,,
9.99E-06,1.59E-06,4.73E-07,3.09E-07,8.82E-07,,
9.99E-06,1.89E-06,1.59E-06,4.73E-07,3.09E-07,,
9.99E-06,1.33E-06,1.89E-06,1.59E-06,4.73E-07,,
9.99E-06,1.42E-06,1.33E-06,1.89E-06,1.59E-06,,
9.99E-06,9.79E-07,1.42E-06,1.33E-06,1.89E-06,,
9.99E-06,6.35E-07,9.79E-07,1.42E-06,1.33E-06,,
9.99E-06,2.39E-07,6.35E-07,9.79E-07,1.42E-06,,
9.99E-06,9.96E-07,2.39E-07,6.35E-07,9.79E-07,,
9.99E-06,2.22E-06,9.96E-07,2.39E-07,6.35E-07,,
9.99E-06,2.51E-06,2.22E-06,9.96E-07,2.39E-07,,
9.99E-06,1.34E-06,2.51E-06,2.22E-06,9.96E-07,,
9.99E-06,6.55E-07,1.34E-06,2.51E-06,2.22E-06,,
9.99E-06,3.35E-07,6.55E-07,1.34E-06,2.51E-06,,
9.99E-06,6.40E-07,3.35E-07,6.55E-07,1.34E-06,,
9.99E-06,1.13E-06,6.40E-07,3.35E-07,6.55E-07,,
9.99E-06,1.69E-06,1.13E-06,6.40E-07,3.35E-07,,
9.99E-06,2.19E-06,1.69E-06,1.13E-06,6.40E-07,,
9.99E-06,1.20E-06,2.19E-06,1.69E-06,1.13E-06,,
9.99E-06,5.42E-07,1.20E-06,2.19E-06,1.69E-06,,
9.99E-06,4.89E-07,5.42E-07,1.20E-06,2.19E-06,,
9.99E-06,6.92E-07,4.89E-07,5.42E-07,1.20E-06,,
9.99E-06,1.10E-06,6.92E-07,4.89E-07,5.42E-07,,
9.99E-06,1.66E-06,1.10E-06,6.92E-07,4.89E-07,,
9.99E-06,1.99E-06,1.66E-06,1.10E-06,6.92E-07,,
9.99E-06,1.55E-06,1.99E-06,1.66E-06,1.10E-06,,
9.99E-06,3.53E-07,1.55E-06,1.99E-06,1.66E-06,,
9.99E-06,4.34E-07,3.53E-07,1.55E-06,1.99E-06,,
9.99E-06,1.16E-06,4.34E-07,3.53E-07,1.55E-06,,
9.99E-06,1.59E-06,1.16E-06,4.34E-07,3.53E-07,,
9.99E-06,1.44E-06,1.59E-06,1.16E-06,4.34E-07,,
9.99E-06,1.30E-06,1.44E-06,1.59E-06,1.16E-06,,
9.99E-06,1.27E-06,1.30E-06,1.44E-06,1.59E-06,,
9.99E-06,5.28E-07,1.27E-06,1.30E-06,1.44E-06,,
9.99E-06,2.95E-07,5.28E-07,1.27E-06,1.30E-06,,
9.99E-06,1.32E-06,2.95E-07,5.28E-07,1.27E-06,,
9.99E-06,2.11E-06,1.32E-06,2.95E-07,5.28E-07,,
9.99E-06,1.76E-06,2.11E-06,1.32E-06,2.95E-07,,
9.99E-06,9.58E-07,1.76E-06,2.11E-06,1.32E-06,,
9.99E-06,4.98E-07,9.58E-07,1.76E-06,2.11E-06,,
9.99E-06,6.72E-07,4.98E-07,9.58E-07,1.76E-06,,
9.99E-06,6.21E-07,6.72E-07,4.98E-07,9.58E-07,,
9.99E-06,1.41E-06,6.21E-07,6.72E-07,4.98E-07,,
9.99E-06,1.82E-06,1.41E-06,6.21E-07,6.72E-07,,
9.99E-06,1.60E-06,1.82E-06,1.41E-06,6.21E-07,,
9.99E-06,7.81E-07,1.60E-06,1.82E-06,1.41E-06,,
9.99E-06,3.81E-07,7.81E-07,1.60E-06,1.82E-06,,
9.99E-06,9.09E-07,3.81E-07,7.81E-07,1.60E-06,,
9.99E-06,1.07E-06,9.09E-07,3.81E-07,7.81E-07,,
9.99E-06,1.48E-06,1.07E-06,9.09E-07,3.81E-07,,
9.99E-06,1.59E-06,1.48E-06,1.07E-06,9.09E-07,,
9.99E-06,1.36E-06,1.59E-06,1.48E-06,1.07E-06,,
9.99E-06,5.24E-07,1.36E-06,1.59E-06,1.48E-06,,
9.99E-06,4.91E-07,5.24E-07,1.36E-06,1.59E-06,,
9.99E-06,1.31E-06,4.91E-07,5.24E-07,1.36E-06,,
9.99E-06,1.94E-06,1.31E-06,4.91E-07,5.24E-07,,
9.99E-06,1.18E-06,1.94E-06,1.31E-06,4.91E-07,,
9.99E-06,1.10E-06,1.18E-06,1.94E-06,1.31E-06,,
9.99E-06,8.76E-07,1.10E-06,1.18E-06,1.94E-06,,
9.99E-06,8.70E-07,8.76E-07,1.10E-06,1.18E-06,,
9.99E-06,7.06E-07,8.70E-07,8.76E-07,1.10E-06,,
9.99E-06,1.36E-06,7.06E-07,8.70E-07,8.76E-07,,
9.99E-06,1.64E-06,1.36E-06,7.06E-07,8.70E-07,,
9.99E-06,1.48E-06,1.64E-06,1.36E-06,7.06E-07,,
9.99E-06,8.47E-07,1.48E-06,1.64E-06,1.36E-06,,
9.99E-06,7.75E-07,8.47E-07,1.48E-06,1.64E-06,,
9.99E-06,6.75E-07,7.75E-07,8.47E-07,1.48E-06,,
9.99E-06,1.09E-06,6.75E-07,7.75E-07,8.47E-07,,
9.99E-06,1.74E-06,1.09E-06,6.75E-07,7.75E-07,,
9.99E-06,1.46E-06,1.74E-06,1.09E-06,6.75E-07,,
9.99E-06,1.18E-06,1.46E-06,1.74E-06,1.09E-06,,
9.99E-06,3.63E-07,1.18E-06,1.46E-06,1.74E-06,,
9.99E-06,9.23E-07,3.63E-07,1.18E-06,1.46E-06,,
9.99E-06,1.07E-06,9.23E-07,3.63E-07,1.18E-06,,
9.99E-06,1.38E-06,1.07E-06,9.23E-07,3.63E-07,,
9.99E-06,1.66E-06,1.38E-06,1.07E-06,9.23E-07,,
9.99E-06,9.70E-07,1.66E-06,1.38E-06,1.07E-06,,
9.99E-06,6.35E-07,9.70E-07,1.66E-06,1.38E-06,,
9.99E-06,4.68E-07,6.35E-07,9.70E-07,1.66E-06,,
9.99E-06,1.41E-06,4.68E-07,6.35E-07,9.70E-07,,
9.99E-06,1.75E-06,1.41E-06,4.68E-07,6.35E-07,,
9.99E-06,1.28E-06,1.75E-06,1.41E-06,4.68E-07,,
9.99E-06,9.77E-07,1.28E-06,1.75E-06,1.41E-06,,
9.99E-06,6.11E-07,9.77E-07,1.28E-06,1.75E-06,,
9.99E-06,5.67E-07,6.11E-07,9.77E-07,1.28E-06,,
9.99E-06,1.22E-06,5.67E-07,6.11E-07,9.77E-07,,
9.99E-06,1.80E-06,1.22E-06,5.67E-07,6.11E-07,,
9.99E-06,1.74E-06,1.80E-06,1.22E-06,5.67E-07,,
9.99E-06,6.34E-07,1.74E-06,1.80E-06,1.22E-06,,
9.99E-06,4.61E-07,6.34E-07,1.74E-06,1.80E-06,,
9.99E-06,1.10E-06,4.61E-07,6.34E-07,1.74E-06,,
9.99E-06,1.30E-06,1.10E-06,4.61E-07,6.34E-07,,
9.99E-06,1.66E-06,1.30E-06,1.10E-06,4.61E-07,,
9.99E-06,1.16E-06,1.66E-06,1.30E-06,1.10E-06,,
9.99E-06,7.27E-07,1.16E-06,1.66E-06,1.30E-06,,
9.99E-06,4.32E-07,7.27E-07,1.16E-06,1.66E-06,,
9.99E-06,1.16E-06,4.32E-07,7.27E-07,1.16E-06,,
9.99E-06,1.97E-06,1.16E-06,4.32E-07,7.27E-07,,
9.99E-06,1.20E-06,1.97E-06,1.16E-06,4.32E-07,,
9.99E-06,7.90E-07,1.20E-06,1.97E-06,1.16E-06,,
9.99E-06,7.16E-07,7.90E-07,1.20E-06,1.97E-06,,
9.99E-06,8.74E-07,7.16E-07,7.90E-07,1.20E-06,,
9.99E-06,9.02E-07,8.74E-07,7.16E-07,7.90E-07,,
9.99E-06,1.23E-06,9.02E-07,8.74E-07,7.16E-07,,
9.99E-06,1.78E-06,1.23E-06,9.02E-07,8.74E-07,,
9.99E-06,9.38E-07,1.78E-06,1.23E-06,9.02E-07,,
9.99E-06,5.17E-07,9.38E-07,1.78E-06,1.23E-06,,
9.99E-06,8.40E-07,5.17E-07,9.38E-07,1.78E-06,,
9.99E-06,1.45E-06,8.40E-07,5.17E-07,9.38E-07,,
9.99E-06,1.51E-06,1.45E-06,8.40E-07,5.17E-07,,
9.99E-06,9.48E-07,1.51E-06,1.45E-06,8.40E-07,,
9.99E-06,9.66E-07,9.48E-07,1.51E-06,1.45E-06,,
9.99E-06,5.68E-07,9.66E-07,9.48E-07,1.51E-06,,
9.99E-06,1.10E-06,5.68E-07,9.66E-07,9.48E-07,,
9.99E-06,1.24E-06,1.10E-06,5.68E-07,9.66E-07,,
9.99E-06,1.55E-06,1.24E-06,1.10E-06,5.68E-07,,
9.99E-06,9.59E-07,1.55E-06,1.24E-06,1.10E-06,,
9.99E-06,8.19E-07,9.59E-07,1.55E-06,1.24E-06,,
9.99E-06,6.12E-07,8.19E-07,9.59E-07,1.55E-06,,
9.99E-06,1.29E-06,6.12E-07,8.19E-07,9.59E-07,,
9.99E-06,1.76E-06,1.29E-06,6.12E-07,8.19E-07,,
9.99E-06,1.41E-06,1.76E-06,1.29E-06,6.12E-07,,
9.99E-06,5.11E-07,1.41E-06,1.76E-06,1.29E-06,,
9.99E-06,7.31E-07,5.11E-07,1.41E-06,1.76E-06,,
9.99E-06,1.40E-06,7.31E-07,5.11E-07,1.41E-06,,
9.99E-06,1.40E-06,1.40E-06,7.31E-07,5.11E-07,,
9.99E-06,9.91E-07,1.40E-06,1.40E-06,7.31E-07,,
9.99E-06,1.11E-06,9.91E-07,1.40E-06,1.40E-06,,
9.99E-06,8.21E-07,1.11E-06,9.91E-07,1.40E-06,,
9.99E-06,7.02E-07,8.21E-07,1.11E-06,9.91E-07,,
9.99E-06,1.18E-06,7.02E-07,8.21E-07,1.11E-06,,
9.99E-06,1.88E-06,1.18E-06,7.02E-07,8.21E-07,,
9.99E-06,1.10E-06,1.88E-06,1.18E-06,7.02E-07,,
9.99E-06,6.18E-07,1.10E-06,1.88E-06,1.18E-06,,
9.99E-06,7.84E-07,6.18E-07,1.10E-06,1.88E-06,,
9.99E-06,1.31E-06,7.84E-07,6.18E-07,1.10E-06,,
9.99E-06,1.31E-06,1.31E-06,7.84E-07,6.18E-07,,
9.99E-06,1.34E-06,1.31E-06,1.31E-06,7.84E-07,,
9.99E-06,8.48E-07,1.34E-06,1.31E-06,1.31E-06,,
9.99E-06,5.84E-07,8.48E-07,1.34E-06,1.31E-06,,
9.99E-06,1.11E-06,5.84E-07,8.48E-07,1.34E-06,,
9.99E-06,1.56E-06,1.11E-06,5.84E-07,8.48E-07,,
9.99E-06,1.30E-06,1.56E-06,1.11E-06,5.84E-07,,
9.99E-06,7.88E-07,1.30E-06,1.56E-06,1.11E-06,,
9.99E-06,8.83E-07,7.88E-07,1.30E-06,1.56E-06,,
9.99E-06,8.20E-07,8.83E-07,7.88E-07,1.30E-06,,
9.99E-06,1.21E-06,8.20E-07,8.83E-07,7.88E-07,,
9.99E-06,1.50E-06,1.21E-06,8.20E-07,8.83E-07,,
9.99E-06,1.17E-06,1.50E-06,1.21E-06,8.20E-07,,
9.99E-06,5.63E-07,1.17E-06,1.50E-06,1.21E-06,,
9.99E-06,8.24E-07,5.63E-07,1.17E-06,1.50E-06,,
9.99E-06,1.51E-06,8.24E-07,5.63E-07,1.17E-06,,
9.99E-06,1.41E-06,1.51E-06,8.24E-07,5.63E-07,,
9.99E-06,1.04E-06,1.41E-06,1.51E-06,8.24E-07,,
9.99E-06,6.71E-07,1.04E-06,1.41E-06,1.51E-06,,
9.99E-06,7.95E-07,6.71E-07,1.04E-06,1.41E-06,,
9.99E-06,1.36E-06,7.95E-07,6.71E-07,1.04E-06,,
9.99E-06,1.54E-06,1.36E-06,7.95E-07,6.71E-07,,
9.99E-06,1.07E-06,1.54E-06,1.36E-06,7.95E-07,,
9.99E-06,6.04E-07,1.07E-06,1.54E-06,1.36E-06,,
9.99E-06,8.72E-07,6.04E-07,1.07E-06,1.54E-06,,
9.99E-06,1.21E-06,8.72E-07,6.04E-07,1.07E-06,,
9.99E-06,1.38E-06,1.21E-06,8.72E-07,6.04E-07,,
9.99E-06,1.24E-06,1.38E-06,1.21E-06,8.72E-07,,
9.99E-06,5.69E-07,1.24E-06,1.38E-06,1.21E-06,,
9.99E-06,7.64E-07,5.69E-07,1.24E-06,1.38E-06,,
9.99E-06,1.43E-06,7.64E-07,5.69E-07,1.24E-06,,
9.99E-06,1.59E-06,1.43E-06,7.64E-07,5.69E-07,,
9.99E-06,7.52E-07,1.59E-06,1.43E-06,7.64E-07,,
9.99E-06,6.63E-07,7.52E-07,1.59E-06,1.43E-06,,
9.99E-06,1.06E-06,6.63E-07,7.52E-07,1.59E-06,,
9.99E-06,1.08E-06,1.06E-06,6.63E-07,7.52E-07,,
9.99E-06,1.19E-06,1.08E-06,1.06E-06,6.63E-07,,
9.99E-06,8.88E-07,1.19E-06,1.08E-06,1.06E-06,,
9.99E-06,6.92E-07,8.88E-07,1.19E-06,1.08E-06,,
9.99E-06,7.27E-07,6.92E-07,8.88E-07,1.19E-06,,
9.99E-06,1.30E-06,7.27E-07,6.92E-07,8.88E-07,,
9.99E-06,1.09E-06,1.30E-06,7.27E-07,6.92E-07,,
9.99E-06,7.18E-07,1.09E-06,1.30E-06,7.27E-07,,
9.99E-06,9.75E-07,7.18E-07,1.09E-06,1.30E-06,,
9.99E-06,9.03E-07,9.75E-07,7.18E-07,1.09E-06,,
9.99E-06,9.94E-07,9.03E-07,9.75E-07,7.18E-07,,
9.99E-06,9.83E-07,9.94E-07,9.03E-07,9.75E-07,,
9.99E-06,1.29E-06,9.83E-07,9.94E-07,9.03E-07,,
9.99E-06,7.37E-07,1.29E-06,9.83E-07,9.94E-07,,
9.99E-06,7.96E-07,7.37E-07,1.29E-06,9.83E-07,,
9.99E-06,1.04E-06,7.96E-07,7.37E-07,1.29E-06,,
9.99E-06,1.32E-06,1.04E-06,7.96E-07,7.37E-07,,
9.99E-06,1.07E-06,1.32E-06,1.04E-06,7.96E-07,,
9.99E-06,6.37E-07,1.07E-06,1.32E-06,1.04E-06,,
9.99E-06,9.38E-07,6.37E-07,1.07E-06,1.32E-06,,
9.99E-06,1.34E-06,9.38E-07,6.37E-07,1.07E-06,,
9.99E-06,1.36E-06,1.34E-06,9.38E-07,6.37E-07,,
9.99E-06,8.35E-07,1.36E-06,1.34E-06,9.38E-07,,
9.99E-06,8.36E-07,8.35E-07,1.36E-06,1.34E-06,,
9.99E-06,1.07E-06,8.36E-07,8.35E-07,1.36E-06,,
9.99E-06,1.26E-06,1.07E-06,8.36E-07,8.35E-07,,
9.99E-06,1.45E-06,1.26E-06,1.07E-06,8.36E-07,,
9.99E-06,8.00E-07,1.45E-06,1.26E-06,1.07E-06,,
9.99E-06,7.53E-07,8.00E-07,1.45E-06,1.26E-06,,
9.99E-06,1.14E-06,7.53E-07,8.00E-07,1.45E-06,,
9.99E-06,1.75E-06,1.14E-06,7.53E-07,8.00E-07,,
9.99E-06,9.58E-07,1.75E-06,1.14E-06,7.53E-07,,
9.99E-06,7.82E-07,9.58E-07,1.75E-06,1.14E-06,,
9.99E-06,9.06E-07,7.82E-07,9.58E-07,1.75E-06,,
9.99E-06,1.35E-06,9.06E-07,7.82E-07,9.58E-07,,
9.99E-06,1.31E-06,1.35E-06,9.06E-07,7.82E-07,,
9.99E-06,9.30E-07,1.31E-06,1.35E-06,9.06E-07,,
9.99E-06,6.87E-07,9.30E-07,1.31E-06,1.35E-06,,
9.99E-06,1.16E-06,6.87E-07,9.30E-07,1.31E-06,,
9.99E-06,1.40E-06,1.16E-06,6.87E-07,9.30E-07,,
9.99E-06,9.95E-07,1.40E-06,1.16E-06,6.87E-07,,
9.99E-06,7.12E-07,9.95E-07,1.40E-06,1.16E-06,,
9.99E-06,9.74E-07,7.12E-07,9.95E-07,1.40E-06,,
9.99E-06,9.44E-07,9.74E-07,7.12E-07,9.95E-07,,
9.99E-06,1.22E-06,9.44E-07,9.74E-07,7.12E-07,,
9.99E-06,8.92E-07,1.22E-06,9.44E-07,9.74E-07,,
9.99E-06,8.09E-07,8.92E-07,1.22E-06,9.44E-07,,
9.99E-06,8.35E-07,8.09E-07,8.92E-07,1.22E-06,,
9.99E-06,1.35E-06,8.35E-07,8.09E-07,8.92E-07,,
9.99E-06,1.02E-06,1.35E-06,8.35E-07,8.09E-07,,
9.99E-06,9.85E-07,1.02E-06,1.35E-06,8.35E-07,,
9.99E-06,7.52E-07,9.85E-07,1.02E-06,1.35E-06,,
9.99E-06,9.75E-07,7.52E-07,9.85E-07,1.02E-06,,
9.99E-06,1.36E-06,9.75E-07,7.52E-07,9.85E-07,,
9.99E-06,1.21E-06,1.36E-06,9.75E-07,7.52E-07,,
9.99E-06,5.45E-07,1.21E-06,1.36E-06,9.75E-07,,
9.99E-06,9.87E-07,5.45E-07,1.21E-06,1.36E-06,,
9.99E-06,1.49E-06,9.87E-07,5.45E-07,1.21E-06,,
9.99E-06,1.02E-06,1.49E-06,9.87E-07,5.45E-07,,
9.99E-06,7.52E-07,1.02E-06,1.49E-06,9.87E-07,,
9.99E-06,9.67E-07,7.52E-07,1.02E-06,1.49E-06,,
9.99E-06,9.84E-07,9.67E-07,7.52E-07,1.02E-06,,
9.99E-06,1.13E-06,9.84E-07,9.67E-07,7.52E-07,,
9.99E-06,1.10E-06,1.13E-06,9.84E-07,9.67E-07,,
9.99E-06,6.86E-07,1.10E-06,1.13E-06,9.84E-07,,
9.99E-06,8.96E-07,6.86E-07,1.10E-06,1.13E-06,,
9.99E-06,1.31E-06,8.96E-07,6.86E-07,1.10E-06,,
9.99E-06,9.35E-07,1.31E-06,8.96E-07,6.86E-07,,
9.99E-06,8.53E-07,9.35E-07,1.31E-06,8.96E-07,,
9.99E-06,8.95E-07,8.53E-07,9.35E-07,1.31E-06,,
9.99E-06,9.76E-07,8.95E-07,8.53E-07,9.35E-07,,
9.99E-06,1.05E-06,9.76E-07,8.95E-07,8.53E-07,,
9.99E-06,1.14E-06,1.05E-06,9.76E-07,8.95E-07,,
9.99E-06,6.64E-07,1.14E-06,1.05E-06,9.76E-07,,
9.99E-06,9.51E-07,6.64E-07,1.14E-06,1.05E-06,,
9.99E-06,1.18E-06,9.51E-07,6.64E-07,1.14E-06,,
9.99E-06,1.03E-06,1.18E-06,9.51E-07,6.64E-07,,
9.99E-06,8.28E-07,1.03E-06,1.18E-06,9.51E-07,,
9.99E-06,8.54E-07,8.28E-07,1.03E-06,1.18E-06,,
9.99E-06,9.90E-07,8.54E-07,8.28E-07,1.03E-06,,
9.99E-06,1.34E-06,9.90E-07,8.54E-07,8.28E-07,,
9.99E-06,8.88E-07,1.34E-06,9.90E-07,8.54E-07,,
9.99E-06,7.18E-07,8.88E-07,1.34E-06,9.90E-07,,
9.99E-06,1.26E-06,7.18E-07,8.88E-07,1.34E-06,,
9.99E-06,1.26E-06,1.26E-06,7.18E-07,8.88E-07,,
