Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,,
34.765625,0.000999001,9.04E-09,,4.85E-06,,
34.78125,0.000999001,1.10E-08,,4.35E-06,,
34.796875,0.000999001,9.24E-09,,3.93E-06,,
34.8125,0.000999001,8.68E-09,,3.61E-06,,
34.828125,0.000999001,8.44E-09,,3.39E-06,,
34.84375,0.000999001,1.07E-08,,3.07E-06,,
34.859375,0.000999001,9.55E-09,,2.42E-06,,
34.875,0.000999001,9.95E-09,,1.59E-06,,
34.890625,0.000999001,8.66E-09,,1.05E-06,,
34.90625,0.000999001,1.24E-08,,8.12E-07,,
34.921875,0.000999001,1.21E-08,,7.12E-07,,
34.9375,0.000999001,7.63E-09,,7.45E-07,,
34.953125,0.000999001,1.05E-08,,9.08E-07,,
34.96875,0.000999001,1.25E-08,,1.17E-06,,
34.984375,0.000999001,8.01E-09,,1.43E-06,,
35,0.000999001,9.03E-09,,1.52E-06,,
35.015625,0.000949268,7.82E-09,,1.37E-06,,
35.03125,0.000610066,1.37E-08,,1.26E-06,,
35.046875,0.000199721,8.69E-09,,1.33E-06,,
35.0625,3.75E-05,7.39E-09,,1.49E-06,,
35.078125,6.13E-06,1.40E-08,,1.62E-06,,
35.09375,1.74E-06,1.23E-08,,1.64E-06,,
35.109375,1.11E-06,5.95E-09,,1.64E-06,,
35.125,1.01E-06,1.27E-08,,1.63E-06,,
35.140625,1.00E-06,1.12E-08,,1.69E-06,,
35.15625,9.99E-07,7.88E-09,,1.91E-06,,
35.171875,9.99E-07,1.03E-08,,2.11E-06,,
35.1875,9.99E-07,9.73E-09,,2.08E-06,,
35.203125,9.99E-07,9.27E-09,,2.04E-06,,
35.21875,9.99E-07,1.11E-08,,1.98E-06,,
35.234375,9.99E-07,1.08E-08,,1.80E-06,,
35.25,9.99E-07,8.60E-09,,1.53E-06,,
35.265625,9.99E-07,1.29E-08,,1.30E-06,,
35.28125,9.99E-07,1.22E-08,,1.20E-06,,
35.296875,9.99E-07,7.57E-09,,1.32E-06,,
35.3125,9.99E-07,1.26E-08,,1.64E-06,,
35.328125,9.99E-07,1.21E-08,,2.02E-06,,
35.34375,9.99E-07,7.89E-09,,2.52E-06,,
35.359375,9.99E-07,9.74E-09,,3.18E-06,,
35.375,9.99E-07,1.08E-08,,3.65E-06,,
35.390625,9.99E-07,8.26E-09,,3.67E-06,,
35.40625,9.99E-07,9.43E-09,,3.58E-06,,
35.421875,9.99E-07,1.09E-08,,3.93E-06,,
35.4375,9.99E-07,9.04E-09,,4.36E-06,,
35.453125,9.99E-07,1.10E-08,,4.70E-06,,
35.46875,9.99E-07,1.14E-08,,4.74E-06,,
35.484375,9.99E-07,1.00E-08,,4.49E-06,,
35.5,9.99E-07,8.64E-09,,4.09E-06,,
35.515625,9.99E-07,1.44E-08,,3.94E-06,,
35.53125,9.99E-07,9.12E-09,,3.50E-06,,
35.546875,9.99E-07,8.40E-09,,2.98E-06,,
35.5625,9.99E-07,1.22E-08,,2.84E-06,,
35.578125,9.99E-07,1.03E-08,,2.84E-06,,
35.59375,9.99E-07,1.03E-08,,2.76E-06,,
35.609375,9.99E-07,7.90E-09,,2.86E-06,,
35.625,9.99E-07,1.41E-08,,2.98E-06,,
35.640625,9.99E-07,1.10E-08,,3.05E-06,,
35.65625,9.99E-07,9.81E-09,,2.93E-06,,
35.671875,9.99E-07,1.01E-08,,2.97E-06,,
35.6875,9.99E-07,1.55E-08,,2.88E-06,,
35.703125,9.99E-07,8.36E-09,,2.65E-06,,
35.71875,9.99E-07,9.06E-09,,2.11E-06,,
35.734375,9.99E-07,1.12E-08,,1.63E-06,,
35.75,9.99E-07,1.09E-08,,1.22E-06,,
35.765625,9.99E-07,7.31E-09,,1.07E-06,,
35.78125,9.99E-07,9.03E-09,,9.95E-07,,
35.796875,9.99E-07,1.17E-08,,8.59E-07,,
35.8125,9.99E-07,1.01E-08,,7.90E-07,,
35.828125,9.99E-07,7.65E-09,,8.42E-07,,
35.84375,9.99E-07,1.30E-08,,1.05E-06,,
35.859375,9.99E-07,1.15E-08,,1.47E-06,,
35.875,9.99E-07,9.79E-09,,2.04E-06,,
35.890625,9.99E-07,9.10E-09,,2.55E-06,,
35.90625,9.99E-07,1.45E-08,,2.98E-06,,
35.921875,9.99E-07,7.25E-09,,3.33E-06,,
35.9375,9.99E-07,9.39E-09,,3.43E-06,,
35.953125,9.99E-07,1.19E-08,,3.35E-06,,
35.96875,9.99E-07,7.84E-09,,3.42E-06,,
35.984375,9.99E-07,8.50E-09,,3.30E-06,,
36,9.99E-07,1.17E-08,,2.93E-06,,
36.015625,5.07E-05,9.08E-09,,2.38E-06,,
36.03125,0.000389934,7.53E-09,,1.84E-06,,
36.046875,0.000800279,1.29E-08,,1.41E-06,,
36.0625,0.000962522,1.09E-08,,1.30E-06,,
36.078125,0.000993874,6.82E-09,,1.33E-06,,
36.09375,0.000998258,1.38E-08,,1.43E-06,,
36.109375,0.000998893,1.10E-08,,1.67E-06,,
36.125,0.000998988,8.29E-09,,2.03E-06,,
36.140625,0.000999,9.04E-09,,2.54E-06,,
36.15625,0.000999001,1.15E-08,,3.14E-06,,
36.171875,0.000999001,8.48E-09,,3.86E-06,,
36.1875,0.000999001,7.78E-09,,4.30E-06,,
36.203125,0.000999001,9.62E-09,,4.43E-06,,
36.21875,0.000999001,1.03E-08,,4.54E-06,,
36.234375,0.000999001,8.13E-09,,5.24E-06,,
36.25,0.000999001,9.68E-09,,6.34E-06,,
36.265625,0.000999001,1.14E-08,,7.35E-06,,
36.28125,0.000999001,9.92E-09,,8.37E-06,,
36.296875,0.000999001,1.04E-08,,9.20E-06,,
36.3125,0.000999001,9.00E-09,,1.02E-05,,
36.328125,0.000999001,1.16E-08,,1.09E-05,,
36.34375,0.000999001,9.46E-09,,1.12E-05,,
36.359375,0.000999001,8.44E-09,,1.07E-05,,
36.375,0.000999001,9.37E-09,,1.01E-05,,
36.390625,0.000999001,9.54E-09,,1.01E-05,,
36.40625,0.000999001,9.87E-09,,1.06E-05,,
36.421875,0.000999001,6.62E-09,,1.12E-05,,
36.4375,0.000999001,1.23E-08,,1.17E-05,,
36.453125,0.000999001,1.14E-08,,1.18E-05,,
36.46875,0.000999001,7.55E-09,,1.16E-05,,
36.484375,0.000999001,1.19E-08,,1.13E-05,,
36.5,0.000999001,1.24E-08,,1.10E-05,,
36.515625,0.000999001,9.48E-09,,1.14E-05,,
36.53125,0.000999001,1.05E-08,,1.18E-05,,
36.546875,0.000999001,1.21E-08,,1.18E-05,,
36.5625,0.000999001,9.56E-09,,1.18E-05,,
36.578125,0.000999001,9.45E-09,,1.20E-05,,
36.59375,0.000999001,9.79E-09,,1.21E-05,,
36.609375,0.000999001,9.47E-09,,1.17E-05,,
36.625,0.000999001,1.03E-08,,1.12E-05,,
36.640625,0.000999001,8.30E-09,,1.03E-05,,
36.65625,0.000999001,9.65E-09,,9.45E-06,,
36.671875,0.000999001,1.14E-08,,9.10E-06,,
36.6875,0.000999001,8.05E-09,,8.64E-06,,
36.703125,0.000999001,1.22E-08,,8.38E-06,,
36.71875,0.000999001,1.03E-08,,8.56E-06,,
36.734375,0.000999001,1.09E-08,,9.50E-06,,
36.75,0.000999001,1.11E-08,,1.04E-05,,
36.765625,0.000999001,1.17E-08,,1.05E-05,,
36.78125,0.000999001,9.17E-09,,1.02E-05,,
36.796875,0.000999001,1.24E-08,,1.01E-05,,
36.8125,0.000999001,1.01E-08,,1.03E-05,,
36.828125,0.000999001,8.13E-09,,1.09E-05,,
36.84375,0.000999001,1.11E-08,,1.14E-05,,
36.859375,0.000999001,1.14E-08,,1.15E-05,,
36.875,0.000999001,7.63E-09,,1.16E-05,,
36.890625,0.000999001,9.54E-09,,1.23E-05,,
36.90625,0.000999001,1.48E-08,,1.29E-05,,
36.921875,0.000999001,6.85E-09,,1.28E-05,,
36.9375,0.000999001,1.10E-08,,1.29E-05,,
36.953125,0.000999001,1.43E-08,,1.31E-05,,
36.96875,0.000999001,9.30E-09,,1.28E-05,,
36.984375,0.000999001,1.02E-08,,1.27E-05,,
37,0.000999001,1.09E-08,,1.26E-05,,
37.015625,0.000999001,1.31E-08,,1.29E-05,,
37.03125,0.000999001,7.00E-09,,1.30E-05,,
37.046875,0.000999001,1.12E-08,,1.29E-05,,
37.0625,0.000999001,1.09E-08,,1.31E-05,,
37.078125,0.000999001,8.86E-09,,1.36E-05,,
37.09375,0.000999001,8.37E-09,,1.42E-05,,
37.109375,0.000999001,1.05E-08,,1.49E-05,,
37.125,0.000999001,9.76E-09,,1.52E-05,,
37.140625,0.000999001,8.29E-09,,1.48E-05,,
37.15625,0.000999001,9.77E-09,,1.41E-05,,
37.171875,0.000999001,1.17E-08,,1.39E-05,,
37.1875,0.000999001,1.02E-08,,1.34E-05,,
37.203125,0.000999001,9.82E-09,,1.26E-05,,
37.21875,0.000999001,1.21E-08,,1.14E-05,,
37.234375,0.000999001,1.24E-08,,9.68E-06,,
37.25,0.000999001,8.64E-09,,8.46E-06,,
37.265625,0.000999001,1.22E-08,,7.70E-06,,
37.28125,0.000999001,1.12E-08,,7.04E-06,,
37.296875,0.000999001,8.78E-09,,6.93E-06,,
37.3125,0.000999001,1.10E-08,,7.32E-06,,
37.328125,0.000999001,9.25E-09,,7.48E-06,,
37.34375,0.000999001,9.52E-09,,7.29E-06,,
37.359375,0.000999001,9.23E-09,,6.84E-06,,
37.375,0.000999001,9.72E-09,,6.48E-06,,
37.390625,0.000999001,8.92E-09,,6.47E-06,,
37.40625,0.000999001,1.08E-08,,6.61E-06,,
37.421875,0.000999001,1.03E-08,,6.65E-06,,
37.4375,0.000999001,9.62E-09,,6.18E-06,,
37.453125,0.000999001,1.18E-08,,5.85E-06,,
37.46875,0.000999001,1.15E-08,,5.39E-06,,
37.484375,0.000999001,9.97E-09,,5.19E-06,,
37.5,0.000999001,1.21E-08,,5.24E-06,,
37.515625,0.000999001,1.12E-08,,5.43E-06,,
37.53125,0.000999001,1.09E-08,,5.82E-06,,
37.546875,0.000999001,1.03E-08,,6.05E-06,,
37.5625,0.000999001,1.08E-08,,6.31E-06,,
37.578125,0.000999001,1.15E-08,,6.96E-06,,
37.59375,0.000999001,7.97E-09,,8.38E-06,,
37.609375,0.000999001,1.10E-08,,9.91E-06,,
37.625,0.000999001,1.04E-08,,1.14E-05,,
37.640625,0.000999001,8.22E-09,,1.27E-05,,
37.65625,0.000999001,8.98E-09,,1.41E-05,,
37.671875,0.000999001,1.09E-08,,1.54E-05,,
37.6875,0.000999001,9.29E-09,,1.67E-05,,
37.703125,0.000999001,9.07E-09,,1.77E-05,,
37.71875,0.000999001,1.10E-08,,1.76E-05,,
37.734375,0.000999001,1.23E-08,,1.69E-05,,
37.75,0.000999001,8.69E-09,,1.64E-05,,
37.765625,0.000999001,1.23E-08,,1.65E-05,,
37.78125,0.000999001,1.14E-08,,1.70E-05,,
37.796875,0.000999001,1.10E-08,,1.74E-05,,
37.8125,0.000999001,9.85E-09,,1.73E-05,,
37.828125,0.000999001,1.27E-08,,1.65E-05,,
37.84375,0.000999001,1.05E-08,,1.54E-05,,
37.859375,0.000999001,8.80E-09,,1.38E-05,,
37.875,0.000999001,1.14E-08,,1.28E-05,,
37.890625,0.000999001,9.41E-09,,1.26E-05,,
37.90625,0.000999001,9.36E-09,,1.26E-05,,
37.921875,0.000999001,9.20E-09,,1.22E-05,,
37.9375,0.000999001,9.40E-09,,1.23E-05,,
37.953125,0.000999001,9.17E-09,,1.28E-05,,
37.96875,0.000999001,9.66E-09,,1.37E-05,,
37.984375,0.000999001,8.08E-09,,1.45E-05,,
38,0.000999001,1.22E-08,,1.51E-05,,
38.015625,0.000999001,9.12E-09,,1.52E-05,,
38.03125,0.000999001,1.03E-08,,1.47E-05,,
38.046875,0.000999001,1.19E-08,,1.45E-05,,
38.0625,0.000999001,1.05E-08,,1.42E-05,,
38.078125,0.000999001,9.52E-09,,1.37E-05,,
38.09375,0.000999001,1.24E-08,,1.23E-05,,
38.109375,0.000999001,1.04E-08,,1.13E-05,,
38.125,0.000999001,1.03E-08,,1.14E-05,,
38.140625,0.000999001,1.06E-08,,1.18E-05,,
38.15625,0.000999001,1.00E-08,,1.24E-05,,
38.171875,0.000999001,9.65E-09,,1.26E-05,,
38.1875,0.000999001,9.45E-09,,1.23E-05,,
38.203125,0.000999001,8.47E-09,,1.14E-05,,
38.21875,0.000999001,1.03E-08,,1.10E-05,,
38.234375,0.000999001,8.63E-09,,1.08E-05,,
38.25,0.000999001,7.53E-09,,1.00E-05,,
38.265625,0.000999001,1.19E-08,,8.93E-06,,
38.28125,0.000999001,9.62E-09,,8.24E-06,,
38.296875,0.000999001,8.17E-09,,7.88E-06,,
38.3125,0.000999001,1.24E-08,,7.39E-06,,
38.328125,0.000999001,1.13E-08,,7.00E-06,,
38.34375,0.000999001,7.57E-09,,6.72E-06,,
38.359375,0.000999001,1.40E-08,,6.70E-06,,
38.375,0.000999001,1.11E-08,,6.62E-06,,
38.390625,0.000999001,9.32E-09,,6.38E-06,,
38.40625,0.000999001,1.15E-08,,6.35E-06,,
38.421875,0.000999001,1.29E-08,,6.80E-06,,
38.4375,0.000999001,8.50E-09,,7.37E-06,,
38.453125,0.000999001,1.10E-08,,8.16E-06,,
38.46875,0.000999001,1.16E-08,,8.96E-06,,
38.484375,0.000999001,9.35E-09,,9.23E-06,,
38.5,0.000999001,8.48E-09,,9.21E-06,,
38.515625,0.000999001,1.07E-08,,9.23E-06,,
38.53125,0.000999001,9.14E-09,,9.32E-06,,
38.546875,0.000999001,7.34E-09,,9.21E-06,,
38.5625,0.000999001,1.03E-08,,8.67E-06,,
38.578125,0.000999001,9.75E-09,,7.57E-06,,
38.59375,0.000999001,7.81E-09,,6.26E-06,,
38.609375,0.000999001,1.05E-08,,5.44E-06,,
38.625,0.000999001,1.02E-08,,4.93E-06,,
38.640625,0.000999001,9.13E-09,,4.44E-06,,
38.65625,0.000999001,9.93E-09,,4.25E-06,,
38.671875,0.000999001,1.25E-08,,4.45E-06,,
38.6875,0.000999001,8.99E-09,,4.68E-06,,
38.703125,0.000999001,1.18E-08,,4.58E-06,,
38.71875,0.000999001,1.05E-08,,4.07E-06,,
38.734375,0.000999001,1.04E-08,,3.34E-06,,
38.75,0.000999001,1.14E-08,,2.55E-06,,
38.765625,0.000999001,9.67E-09,,2.06E-06,,
38.78125,0.000999001,1.10E-08,,2.01E-06,,
38.796875,0.000999001,9.64E-09,,2.03E-06,,
38.8125,0.000999001,1.04E-08,,2.22E-06,,
38.828125,0.000999001,9.09E-09,,2.71E-06,,
38.84375,0.000999001,9.76E-09,,3.19E-06,,
38.859375,0.000999001,8.24E-09,,3.75E-06,,
38.875,0.000999001,9.69E-09,,4.39E-06,,
38.890625,0.000999001,7.70E-09,,5.07E-06,,
38.90625,0.000999001,9.33E-09,,5.38E-06,,
38.921875,0.000999001,7.81E-09,,5.05E-06,,
38.9375,0.000999001,7.53E-09,,4.09E-06,,
38.953125,0.000999001,1.04E-08,,3.09E-06,,
38.96875,0.000999001,7.36E-09,,2.35E-06,,
38.984375,0.000999001,9.25E-09,,1.78E-06,,
39,0.000999001,1.01E-08,,1.29E-06,,
39.015625,0.000949268,8.46E-09,,9.08E-07,,
39.03125,0.000610066,9.99E-09,,6.93E-07,,
39.046875,0.000199721,1.00E-08,,5.63E-07,,
39.0625,3.75E-05,1.16E-08,,6.56E-07,,
39.078125,6.13E-06,8.62E-09,,9.46E-07,,
39.09375,1.74E-06,1.27E-08,,1.22E-06,,
39.109375,1.11E-06,1.07E-08,,1.28E-06,,
39.125,1.01E-06,9.52E-09,,1.16E-06,,
39.140625,1.00E-06,1.22E-08,,1.10E-06,,
39.15625,9.99E-07,1.05E-08,,1.10E-06,,
39.171875,9.99E-07,9.55E-09,,1.16E-06,,
39.1875,9.99E-07,1.05E-08,,1.30E-06,,
39.203125,9.99E-07,1.16E-08,,1.61E-06,,
39.21875,9.99E-07,7.77E-09,,2.17E-06,,
39.234375,9.99E-07,1.14E-08,,2.75E-06,,
39.25,9.99E-07,8.99E-09,,3.03E-06,,
39.265625,9.99E-07,8.87E-09,,3.13E-06,,
39.28125,9.99E-07,8.61E-09,,3.26E-06,,
39.296875,9.99E-07,9.09E-09,,3.55E-06,,
39.3125,9.99E-07,7.75E-09,,3.76E-06,,
39.328125,9.99E-07,9.02E-09,,3.68E-06,,
39.34375,9.99E-07,8.19E-09,,3.32E-06,,
39.359375,9.99E-07,8.52E-09,,2.87E-06,,
39.375,9.99E-07,8.91E-09,,2.47E-06,,
39.390625,9.99E-07,8.53E-09,,2.05E-06,,
39.40625,9.99E-07,9.49E-09,,1.66E-06,,
39.421875,9.99E-07,9.70E-09,,1.13E-06,,
39.4375,9.99E-07,8.50E-09,,5.74E-07,,
39.453125,9.99E-07,1.16E-08,,3.41E-07,,
39.46875,9.99E-07,9.76E-09,,3.68E-07,,
39.484375,9.99E-07,1.02E-08,,3.79E-07,,
39.5,9.99E-07,1.29E-08,,3.52E-07,,
39.515625,9.99E-07,9.07E-09,,2.97E-07,,
39.53125,9.99E-07,1.33E-08,,2.07E-07,,
39.546875,9.99E-07,1.03E-08,,1.04E-07,,
39.5625,9.99E-07,1.18E-08,,6.66E-08,,
39.578125,9.99E-07,1.15E-08,,8.29E-08,,
39.59375,9.99E-07,1.11E-08,,6.13E-08,,
39.609375,9.99E-07,1.09E-08,,3.46E-08,,
39.625,9.99E-07,1.12E-08,,8.65E-08,,
39.640625,9.99E-07,9.78E-09,,1.75E-07,,
39.65625,9.99E-07,1.04E-08,,2.42E-07,,
39.671875,9.99E-07,1.08E-08,,3.34E-07,,
39.6875,9.99E-07,8.08E-09,,4.45E-07,,
39.703125,9.99E-07,1.05E-08,,5.34E-07,,
39.71875,9.99E-07,8.40E-09,,5.78E-07,,
39.734375,9.99E-07,9.24E-09,,5.48E-07,,
39.75,9.99E-07,7.83E-09,,5.40E-07,,
39.765625,9.99E-07,1.07E-08,,6.21E-07,,
39.78125,9.99E-07,7.21E-09,,6.65E-07,,
39.796875,9.99E-07,9.41E-09,,7.34E-07,,
39.8125,9.99E-07,9.25E-09,,8.40E-07,,
39.828125,9.99E-07,8.21E-09,,8.98E-07,,
39.84375,9.99E-07,9.16E-09,,1.01E-06,,
39.859375,9.99E-07,9.99E-09,,1.24E-06,,
39.875,9.99E-07,9.73E-09,,1.61E-06,,
39.890625,9.99E-07,8.63E-09,,1.91E-06,,
39.90625,9.99E-07,1.25E-08,,2.07E-06,,
39.921875,9.99E-07,9.56E-09,,1.90E-06,,
39.9375,9.99E-07,1.12E-08,,1.38E-06,,
39.953125,9.99E-07,1.26E-08,,8.69E-07,,
39.96875,9.99E-07,1.05E-08,,5.42E-07,,
39.984375,9.99E-07,1.19E-08,,3.24E-07,,
40,9.99E-07,1.34E-08,,1.64E-07,,
40.015625,9.99E-07,1.06E-08,,1.30E-07,,
40.03125,9.99E-07,1.30E-08,,1.55E-07,,
40.046875,9.99E-07,1.30E-08,,1.99E-07,,
40.0625,9.99E-07,1.09E-08,,1.81E-07,,
40.078125,9.99E-07,1.41E-08,,9.79E-08,,
40.09375,9.99E-07,1.16E-08,,2.47E-08,,
40.109375,9.99E-07,1.23E-08,,1.78E-08,,
40.125,9.99E-07,1.28E-08,,8.98E-08,,
40.140625,9.99E-07,1.10E-08,,1.20E-07,,
40.15625,9.99E-07,1.16E-08,,8.57E-08,,
40.171875,9.99E-07,1.18E-08,,4.40E-08,,
40.1875,9.99E-07,1.00E-08,,6.50E-09,,
40.203125,9.99E-07,1.08E-08,,6.21E-09,,
40.21875,9.99E-07,9.88E-09,,3.86E-08,,
40.234375,9.99E-07,1.01E-08,,1.29E-07,,
40.25,9.99E-07,9.02E-09,,2.84E-07,,
40.265625,9.99E-07,9.89E-09,,4.25E-07,,
40.28125,9.99E-07,8.64E-09,,4.11E-07,,
40.296875,9.99E-07,8.27E-09,,1.92E-07,,
40.3125,9.99E-07,9.71E-09,,2.23E-08,,
40.328125,9.99E-07,8.38E-09,,1.49E-08,,
40.34375,9.99E-07,8.27E-09,,1.15E-07,,
40.359375,9.99E-07,9.77E-09,,3.00E-07,,
40.375,9.99E-07,8.61E-09,,5.79E-07,,
40.390625,9.99E-07,8.78E-09,,8.70E-07,,
40.40625,9.99E-07,1.10E-08,,1.26E-06,,
40.421875,9.99E-07,7.93E-09,,1.73E-06,,
40.4375,9.99E-07,1.01E-08,,2.02E-06,,
40.453125,9.99E-07,1.03E-08,,2.06E-06,,
40.46875,9.99E-07,9.77E-09,,1.85E-06,,
40.484375,9.99E-07,1.13E-08,,1.64E-06,,
40.5,9.99E-07,1.09E-08,,1.50E-06,,
40.515625,9.99E-07,1.19E-08,,1.50E-06,,
40.53125,9.99E-07,1.10E-08,,1.54E-06,,
40.546875,9.99E-07,1.28E-08,,1.67E-06,,
40.5625,9.99E-07,1.27E-08,,2.09E-06,,
40.578125,9.99E-07,1.15E-08,,2.72E-06,,
40.59375,9.99E-07,1.52E-08,,3.23E-06,,
40.609375,9.99E-07,1.21E-08,,3.53E-06,,
40.625,9.99E-07,1.28E-08,,3.70E-06,,
40.640625,9.99E-07,1.50E-08,,3.95E-06,,
40.65625,9.99E-07,1.11E-08,,4.26E-06,,
40.671875,9.99E-07,1.40E-08,,4.47E-06,,
40.6875,9.99E-07,1.32E-08,,4.63E-06,,
40.703125,9.99E-07,1.08E-08,,4.59E-06,,
40.71875,9.99E-07,1.47E-08,,4.33E-06,,
40.734375,9.99E-07,1.14E-08,,3.91E-06,,
40.75,9.99E-07,1.23E-08,,3.54E-06,,
40.765625,9.99E-07,1.25E-08,,3.25E-06,,
40.78125,9.99E-07,1.12E-08,,3.07E-06,,
40.796875,9.99E-07,1.21E-08,,2.73E-06,,
40.8125,9.99E-07,1.06E-08,,2.20E-06,,
40.828125,9.99E-07,1.10E-08,,1.87E-06,,
40.84375,9.99E-07,9.94E-09,,1.77E-06,,
40.859375,9.99E-07,9.07E-09,,1.79E-06,,
40.875,9.99E-07,1.14E-08,,1.96E-06,,
40.890625,9.99E-07,7.34E-09,,2.28E-06,,
40.90625,9.99E-07,1.03E-08,,2.62E-06,,
40.921875,9.99E-07,9.20E-09,,2.71E-06,,
40.9375,9.99E-07,6.45E-09,,2.62E-06,,
40.953125,9.99E-07,1.11E-08,,2.75E-06,,
40.96875,9.99E-07,5.84E-09,,3.28E-06,,
40.984375,9.99E-07,8.28E-09,,3.86E-06,,
41,9.99E-07,7.32E-09,,4.14E-06,,
41.015625,5.07E-05,7.01E-09,,4.54E-06,,
41.03125,0.000389934,5.92E-09,,5.04E-06,,
41.046875,0.000800279,8.35E-09,,5.60E-06,,
41.0625,0.000962522,5.76E-09,,6.12E-06,,
41.078125,0.000993874,7.26E-09,,6.31E-06,,
41.09375,0.000998258,6.98E-09,,6.31E-06,,
41.109375,0.000998893,7.42E-09,,6.44E-06,,
41.125,0.000998988,5.90E-09,,6.68E-06,,
41.140625,0.000999,8.60E-09,,6.80E-06,,
41.15625,0.000999001,6.44E-09,,7.13E-06,,
41.171875,0.000999001,6.68E-09,,7.48E-06,,
41.1875,0.000999001,8.82E-09,,7.68E-06,,
41.203125,0.000999001,7.07E-09,,7.79E-06,,
41.21875,0.000999001,6.90E-09,,7.94E-06,,
41.234375,0.000999001,9.69E-09,,8.47E-06,,
41.25,0.000999001,5.71E-09,,8.85E-06,,
41.265625,0.000999001,9.83E-09,,9.07E-06,,
41.28125,0.000999001,7.98E-09,,9.08E-06,,
41.296875,0.000999001,8.40E-09,,8.52E-06,,
41.3125,0.000999001,9.23E-09,,7.66E-06,,
41.328125,0.000999001,9.22E-09,,7.19E-06,,
41.34375,0.000999001,9.82E-09,,7.39E-06,,
41.359375,0.000999001,9.08E-09,,7.54E-06,,
41.375,0.000999001,1.11E-08,,7.40E-06,,
41.390625,0.000999001,9.88E-09,,7.37E-06,,
41.40625,0.000999001,1.01E-08,,7.42E-06,,
41.421875,0.000999001,1.20E-08,,7.77E-06,,
41.4375,0.000999001,9.50E-09,,8.14E-06,,
41.453125,0.000999001,1.32E-08,,8.81E-06,,
41.46875,0.000999001,1.02E-08,,9.91E-06,,
41.484375,0.000999001,1.44E-08,,1.07E-05,,
41.5,0.000999001,1.05E-08,,1.09E-05,,
41.515625,0.000999001,1.51E-08,,1.09E-05,,
41.53125,0.000999001,1.17E-08,,1.04E-05,,
41.546875,0.000999001,1.42E-08,,9.45E-06,,
41.5625,0.000999001,1.30E-08,,8.83E-06,,
41.578125,0.000999001,1.40E-08,,8.37E-06,,
41.59375,0.000999001,1.36E-08,,8.29E-06,,
41.609375,0.000999001,1.47E-08,,8.91E-06,,
41.625,0.000999001,1.48E-08,,9.43E-06,,
41.640625,0.000999001,1.42E-08,,9.26E-06,,
41.65625,0.000999001,1.53E-08,,8.80E-06,,
41.671875,0.000999001,1.47E-08,,8.20E-06,,
41.6875,0.000999001,1.46E-08,,7.52E-06,,
41.703125,0.000999001,1.50E-08,,6.68E-06,,
41.71875,0.000999001,1.46E-08,,5.74E-06,,
41.734375,0.000999001,1.50E-08,,4.97E-06,,
41.75,0.000999001,1.47E-08,,4.23E-06,,
41.765625,0.000999001,1.63E-08,,3.52E-06,,
41.78125,0.000999001,1.40E-08,,3.08E-06,,
41.796875,0.000999001,1.62E-08,,3.07E-06,,
41.8125,0.000999001,1.47E-08,,3.39E-06,,
41.828125,0.000999001,1.46E-08,,3.80E-06,,
41.84375,0.000999001,1.52E-08,,3.95E-06,,
41.859375,0.000999001,1.55E-08,,4.03E-06,,
41.875,0.000999001,1.45E-08,,4.05E-06,,
41.890625,0.000999001,1.56E-08,,4.01E-06,,
41.90625,0.000999001,1.52E-08,,3.91E-06,,
41.921875,0.000999001,1.36E-08,,3.39E-06,,
41.9375,0.000999001,1.58E-08,,2.80E-06,,
41.953125,0.000999001,1.47E-08,,2.43E-06,,
41.96875,0.000999001,1.37E-08,,2.43E-06,,
41.984375,0.000999001,1.52E-08,,2.34E-06,,
42,0.000999001,1.39E-08,,2.09E-06,,
42.015625,0.000949268,1.30E-08,,1.83E-06,,
42.03125,0.000610066,1.56E-08,,1.71E-06,,
42.046875,0.000199721,1.29E-08,,1.57E-06,,
42.0625,3.75E-05,1.30E-08,,1.63E-06,,
42.078125,6.13E-06,1.48E-08,,1.86E-06,,
42.09375,1.74E-06,1.23E-08,,2.24E-06,,
42.109375,1.11E-06,1.21E-08,,2.57E-06,,
42.125,1.01E-06,1.58E-08,,2.82E-06,,
42.140625,1.00E-06,9.34E-09,,3.24E-06,,
42.15625,9.99E-07,1.49E-08,,4.38E-06,,
42.171875,9.99E-07,1.15E-08,,5.65E-06,,
42.1875,9.99E-07,1.06E-08,,6.42E-06,,
42.203125,9.99E-07,1.30E-08,,6.64E-06,,
42.21875,9.99E-07,1.03E-08,,6.50E-06,,
42.234375,9.99E-07,1.04E-08,,5.93E-06,,
42.25,9.99E-07,1.20E-08,,5.24E-06,,
42.265625,9.99E-07,9.29E-09,,4.76E-06,,
42.28125,9.99E-07,1.10E-08,,4.67E-06,,
42.296875,9.99E-07,9.54E-09,,4.78E-06,,
42.3125,9.99E-07,9.43E-09,,4.61E-06,,
42.328125,9.99E-07,1.01E-08,,4.03E-06,,
42.34375,9.99E-07,7.87E-09,,3.50E-06,,
42.359375,9.99E-07,1.10E-08,,3.11E-06,,
42.375,9.99E-07,6.94E-09,,2.83E-06,,
42.390625,9.99E-07,1.04E-08,,2.44E-06,,
42.40625,9.99E-07,8.42E-09,,2.05E-06,,
42.421875,9.99E-07,8.33E-09,,1.79E-06,,
42.4375,9.99E-07,8.57E-09,,1.69E-06,,
42.453125,9.99E-07,8.29E-09,,1.80E-06,,
