InputPower,OutputPowerWithoutDelay,FiberLength,PreviousOutputPowerWithoutDelay
6.13E-06,5.34E-05,20,4.02E-05
1.74E-06,5.62E-05,20,5.34E-05
1.11E-06,4.68E-05,20,5.62E-05
1.01E-06,4.49E-05,20,4.68E-05
1.00E-06,4.83E-05,20,4.49E-05
9.99E-07,5.64E-05,20,4.83E-05
9.99E-07,5.99E-05,20,5.64E-05
9.99E-07,5.80E-05,20,5.99E-05
9.99E-07,5.69E-05,20,5.80E-05
9.99E-07,5.37E-05,20,5.69E-05
9.99E-07,3.94E-05,20,5.37E-05
9.99E-07,2.54E-05,20,3.94E-05
9.99E-07,1.55E-05,20,2.54E-05
9.99E-07,8.63E-06,20,1.55E-05
9.99E-07,3.79E-06,20,8.63E-06
9.99E-07,1.61E-06,20,3.79E-06
9.99E-07,3.74E-07,20,1.61E-06
9.99E-07,2.73E-06,20,3.74E-07
9.99E-07,1.04E-05,20,2.73E-06
9.99E-07,1.59E-05,20,1.04E-05
9.99E-07,1.72E-05,20,1.59E-05
9.99E-07,2.12E-05,20,1.72E-05
9.99E-07,2.37E-05,20,2.12E-05
9.99E-07,2.81E-05,20,2.37E-05
9.99E-07,2.89E-05,20,2.81E-05
9.99E-07,2.74E-05,20,2.89E-05
9.99E-07,2.70E-05,20,2.74E-05
9.99E-07,2.14E-05,20,2.70E-05
9.99E-07,1.14E-05,20,2.14E-05
9.99E-07,5.61E-06,20,1.14E-05
9.99E-07,2.60E-06,20,5.61E-06
9.99E-07,2.05E-06,20,2.60E-06
9.99E-07,2.87E-06,20,2.05E-06
9.99E-07,3.73E-06,20,2.87E-06
9.99E-07,6.66E-06,20,3.73E-06
9.99E-07,1.74E-05,20,6.66E-06
9.99E-07,2.96E-05,20,1.74E-05
9.99E-07,3.66E-05,20,2.96E-05
9.99E-07,4.31E-05,20,3.66E-05
9.99E-07,4.72E-05,20,4.31E-05
9.99E-07,5.19E-05,20,4.72E-05
9.99E-07,5.66E-05,20,5.19E-05
9.99E-07,5.56E-05,20,5.66E-05
9.99E-07,5.57E-05,20,5.56E-05
9.99E-07,5.49E-05,20,5.57E-05
9.99E-07,4.68E-05,20,5.49E-05
9.99E-07,4.00E-05,20,4.68E-05
9.99E-07,3.52E-05,20,4.00E-05
9.99E-07,3.77E-05,20,3.52E-05
9.99E-07,4.10E-05,20,3.77E-05
9.99E-07,4.53E-05,20,4.10E-05
9.99E-07,5.07E-05,20,4.53E-05
9.99E-07,6.60E-05,20,5.07E-05
9.99E-07,8.89E-05,20,6.60E-05
9.99E-07,0.000107932,20,8.89E-05
9.99E-07,0.00012367,20,0.000107932
9.99E-07,0.000139731,20,0.00012367
9.99E-07,0.000150648,20,0.000139731
9.99E-07,0.000170475,20,0.000150648
9.99E-07,0.000172326,20,0.000170475
5.07E-05,0.000171152,20,0.000172326
0.000389934,0.000162701,20,0.000171152
0.000800279,0.000162686,20,0.000162701
0.000962522,0.000164121,20,0.000162686
0.000993874,0.000174225,20,0.000164121
0.000998258,0.000187045,20,0.000174225
0.000998893,0.000211528,20,0.000187045
0.000998988,0.000232948,20,0.000211528
0.000999,0.000261634,20,0.000232948
0.000999001,0.000312773,20,0.000261634
0.000999001,0.000371118,20,0.000312773
0.000999001,0.00039764,20,0.000371118
0.000999001,0.000391178,20,0.00039764
0.000999001,0.000408055,20,0.000391178
0.000999001,0.000422383,20,0.000408055
0.000999001,0.000443893,20,0.000422383
0.000999001,0.000456947,20,0.000443893
0.000999001,0.000451096,20,0.000456947
0.000999001,0.000428054,20,0.000451096
0.000999001,0.000435648,20,0.000428054
0.000999001,0.00047632,20,0.000435648
0.000999001,0.000519973,20,0.00047632
0.000999001,0.000554563,20,0.000519973
0.000999001,0.000567119,20,0.000554563
0.000999001,0.000566626,20,0.000567119
0.000999001,0.000563238,20,0.000566626
0.000999001,0.000573569,20,0.000563238
0.000999001,0.000574171,20,0.000573569
0.000999001,0.000541932,20,0.000574171
0.000999001,0.000499054,20,0.000541932
0.000999001,0.000453579,20,0.000499054
0.000999001,0.000424255,20,0.000453579
0.000999001,0.000405171,20,0.000424255
0.000999001,0.000383563,20,0.000405171
0.000999001,0.000375485,20,0.000383563
0.000999001,0.000394007,20,0.000375485
0.000999001,0.000400394,20,0.000394007
0.000999001,0.000375154,20,0.000400394
0.000999001,0.000326944,20,0.000375154
0.000999001,0.000297566,20,0.000326944
0.000999001,0.000290321,20,0.000297566
0.000999001,0.000297734,20,0.000290321
0.000999001,0.000310864,20,0.000297734
0.000999001,0.000335158,20,0.000310864
0.000999001,0.000374663,20,0.000335158
0.000999001,0.000421485,20,0.000374663
0.000999001,0.000431384,20,0.000421485
0.000999001,0.000427225,20,0.000431384
0.000999001,0.000454012,20,0.000427225
0.000999001,0.000461096,20,0.000454012
0.000999001,0.000456975,20,0.000461096
0.000999001,0.000460208,20,0.000456975
0.000999001,0.000454057,20,0.000460208
0.000999001,0.000434554,20,0.000454057
0.000999001,0.000420982,20,0.000434554
0.000999001,0.000397346,20,0.000420982
0.000999001,0.000384083,20,0.000397346
0.000999001,0.000375455,20,0.000384083
0.000999001,0.000357372,20,0.000375455
0.000999001,0.000344389,20,0.000357372
0.000999001,0.000332171,20,0.000344389
0.000999001,0.000328246,20,0.000332171
0.000999001,0.000342782,20,0.000328246
0.000999001,0.000366709,20,0.000342782
0.000999001,0.000379841,20,0.000366709
0.000999001,0.000412469,20,0.000379841
0.000999001,0.000448953,20,0.000412469
0.000999001,0.000459712,20,0.000448953
0.000999001,0.000455312,20,0.000459712
0.000999001,0.000453985,20,0.000455312
0.000999001,0.000440813,20,0.000453985
0.000999001,0.000424101,20,0.000440813
0.000999001,0.000399813,20,0.000424101
0.000999001,0.000361158,20,0.000399813
0.000999001,0.000351541,20,0.000361158
0.000999001,0.000351814,20,0.000351541
0.000999001,0.000352775,20,0.000351814
0.000999001,0.000372932,20,0.000352775
0.000999001,0.000404924,20,0.000372932
0.000999001,0.000454766,20,0.000404924
0.000999001,0.00050007,20,0.000454766
0.000999001,0.000483596,20,0.00050007
0.000999001,0.00043786,20,0.000483596
0.000999001,0.000424562,20,0.00043786
0.000999001,0.000418268,20,0.000424562
0.000999001,0.000389369,20,0.000418268
0.000999001,0.000379357,20,0.000389369
0.000999001,0.000404297,20,0.000379357
0.000999001,0.000423899,20,0.000404297
0.000999001,0.00042674,20,0.000423899
0.000999001,0.000422318,20,0.00042674
0.000999001,0.000413923,20,0.000422318
0.000999001,0.000413682,20,0.000413923
0.000999001,0.000423498,20,0.000413682
0.000999001,0.00042665,20,0.000423498
0.000999001,0.000423478,20,0.00042665
0.000999001,0.00040457,20,0.000423478
0.000999001,0.000371246,20,0.00040457
0.000999001,0.000361419,20,0.000371246
0.000999001,0.000395146,20,0.000361419
0.000999001,0.000413893,20,0.000395146
0.000999001,0.000413408,20,0.000413893
0.000999001,0.000428557,20,0.000413408
0.000999001,0.000448694,20,0.000428557
0.000999001,0.000434708,20,0.000448694
0.000999001,0.000397495,20,0.000434708
0.000999001,0.000371318,20,0.000397495
0.000999001,0.000344689,20,0.000371318
0.000999001,0.000324285,20,0.000344689
0.000999001,0.000330808,20,0.000324285
0.000999001,0.000334134,20,0.000330808
0.000999001,0.000346495,20,0.000334134
0.000999001,0.000372525,20,0.000346495
0.000999001,0.000415136,20,0.000372525
0.000999001,0.000469669,20,0.000415136
0.000999001,0.000487962,20,0.000469669
0.000999001,0.000456597,20,0.000487962
0.000999001,0.000412715,20,0.000456597
0.000999001,0.000370934,20,0.000412715
0.000999001,0.000361641,20,0.000370934
0.000999001,0.000370567,20,0.000361641
0.000999001,0.000381203,20,0.000370567
0.000999001,0.000363286,20,0.000381203
0.000999001,0.000344803,20,0.000363286
0.000999001,0.000350355,20,0.000344803
0.000999001,0.000362335,20,0.000350355
0.000999001,0.000371333,20,0.000362335
0.000999001,0.000387519,20,0.000371333
0.000999001,0.000394858,20,0.000387519
0.000999001,0.000412514,20,0.000394858
0.000999001,0.000431712,20,0.000412514
0.000999001,0.000468655,20,0.000431712
0.000999001,0.000512596,20,0.000468655
0.000999001,0.000506433,20,0.000512596
0.000999001,0.000460813,20,0.000506433
0.000999001,0.000408633,20,0.000460813
0.000999001,0.000390713,20,0.000408633
0.000999001,0.000406466,20,0.000390713
0.000999001,0.000429272,20,0.000406466
0.000999001,0.000410081,20,0.000429272
0.000999001,0.000373506,20,0.000410081
0.000999001,0.000342544,20,0.000373506
0.000999001,0.000311662,20,0.000342544
0.000999001,0.000282301,20,0.000311662
0.000999001,0.000286432,20,0.000282301
0.000999001,0.000303057,20,0.000286432
0.000999001,0.000324308,20,0.000303057
0.000999001,0.000345836,20,0.000324308
0.000999001,0.000353796,20,0.000345836
0.000999001,0.000353263,20,0.000353796
0.000999001,0.000354692,20,0.000353263
0.000999001,0.000392474,20,0.000354692
0.000999001,0.000451547,20,0.000392474
0.000999001,0.000482601,20,0.000451547
0.000999001,0.000485626,20,0.000482601
0.000999001,0.000488856,20,0.000485626
0.000999001,0.00049474,20,0.000488856
0.000999001,0.000507734,20,0.00049474
0.000999001,0.000528685,20,0.000507734
0.000999001,0.000542443,20,0.000528685
0.000999001,0.00056283,20,0.000542443
0.000999001,0.000559743,20,0.00056283
0.000999001,0.000529944,20,0.000559743
0.000999001,0.000493811,20,0.000529944
0.000999001,0.000473346,20,0.000493811
0.000999001,0.000467814,20,0.000473346
0.000999001,0.000480703,20,0.000467814
0.000999001,0.000498449,20,0.000480703
0.000999001,0.00048579,20,0.000498449
0.000999001,0.000409601,20,0.00048579
0.000999001,0.000362542,20,0.000409601
0.000999001,0.000345974,20,0.000362542
0.000999001,0.000367614,20,0.000345974
0.000999001,0.000374258,20,0.000367614
0.000999001,0.000342627,20,0.000374258
0.000999001,0.000305049,20,0.000342627
0.000999001,0.000280751,20,0.000305049
0.000999001,0.000257943,20,0.000280751
0.000999001,0.000225732,20,0.000257943
0.000999001,0.000204258,20,0.000225732
0.000999001,0.000199339,20,0.000204258
0.000999001,0.000202615,20,0.000199339
0.000999001,0.000188655,20,0.000202615
0.000999001,0.00016612,20,0.000188655
0.000999001,0.000154692,20,0.00016612
0.000999001,0.000146539,20,0.000154692
0.000999001,0.000120983,20,0.000146539
0.000999001,9.96E-05,20,0.000120983
0.000999001,9.75E-05,20,9.96E-05
0.000999001,9.77E-05,20,9.75E-05
0.000999001,9.79E-05,20,9.77E-05
0.000999001,9.27E-05,20,9.79E-05
0.000949268,8.15E-05,20,9.27E-05
0.000610066,7.44E-05,20,8.15E-05
0.000199721,6.24E-05,20,7.44E-05
3.75E-05,4.82E-05,20,6.24E-05
6.13E-06,4.07E-05,20,4.82E-05
1.74E-06,4.47E-05,20,4.07E-05
1.11E-06,5.37E-05,20,4.47E-05
1.01E-06,5.55E-05,20,5.37E-05
1.00E-06,4.84E-05,20,5.55E-05
9.99E-07,3.58E-05,20,4.84E-05
9.99E-07,3.09E-05,20,3.58E-05
9.99E-07,2.47E-05,20,3.09E-05
9.99E-07,1.94E-05,20,2.47E-05
9.99E-07,2.16E-05,20,1.94E-05
9.99E-07,2.68E-05,20,2.16E-05
9.99E-07,2.71E-05,20,2.68E-05
9.99E-07,2.43E-05,20,2.71E-05
9.99E-07,1.97E-05,20,2.43E-05
9.99E-07,1.93E-05,20,1.97E-05
9.99E-07,1.48E-05,20,1.93E-05
9.99E-07,9.15E-06,20,1.48E-05
9.99E-07,4.46E-06,20,9.15E-06
9.99E-07,5.64E-06,20,4.46E-06
9.99E-07,1.03E-05,20,5.64E-06
9.99E-07,1.53E-05,20,1.03E-05
9.99E-07,1.51E-05,20,1.53E-05
9.99E-07,1.15E-05,20,1.51E-05
9.99E-07,7.12E-06,20,1.15E-05
9.99E-07,3.71E-06,20,7.12E-06
9.99E-07,1.48E-06,20,3.71E-06
9.99E-07,5.61E-06,20,1.48E-06
9.99E-07,1.15E-05,20,5.61E-06
9.99E-07,1.11E-05,20,1.15E-05
9.99E-07,1.03E-05,20,1.11E-05
9.99E-07,8.24E-06,20,1.03E-05
9.99E-07,8.97E-06,20,8.24E-06
9.99E-07,8.26E-06,20,8.97E-06
9.99E-07,5.25E-06,20,8.26E-06
9.99E-07,2.54E-06,20,5.25E-06
9.99E-07,2.78E-06,20,2.54E-06
9.99E-07,7.86E-06,20,2.78E-06
9.99E-07,1.34E-05,20,7.86E-06
9.99E-07,1.72E-05,20,1.34E-05
9.99E-07,1.42E-05,20,1.72E-05
9.99E-07,1.12E-05,20,1.42E-05
9.99E-07,8.44E-06,20,1.12E-05
9.99E-07,2.50E-06,20,8.44E-06
9.99E-07,4.07E-07,20,2.50E-06
9.99E-07,3.30E-06,20,4.07E-07
9.99E-07,5.31E-06,20,3.30E-06
9.99E-07,5.18E-06,20,5.31E-06
9.99E-07,3.77E-06,20,5.18E-06
9.99E-07,2.51E-06,20,3.77E-06
9.99E-07,2.58E-06,20,2.51E-06
9.99E-07,1.98E-06,20,2.58E-06
9.99E-07,1.25E-07,20,1.98E-06
9.99E-07,7.99E-07,20,1.25E-07
9.99E-07,4.23E-06,20,7.99E-07
9.99E-07,1.17E-05,20,4.23E-06
9.99E-07,1.59E-05,20,1.17E-05
9.99E-07,1.62E-05,20,1.59E-05
9.99E-07,1.14E-05,20,1.62E-05
9.99E-07,8.64E-06,20,1.14E-05
9.99E-07,4.89E-06,20,8.64E-06
9.99E-07,5.90E-07,20,4.89E-06
9.99E-07,2.17E-06,20,5.90E-07
9.99E-07,4.89E-06,20,2.17E-06
9.99E-07,6.17E-06,20,4.89E-06
9.99E-07,5.01E-06,20,6.17E-06
9.99E-07,2.62E-06,20,5.01E-06
9.99E-07,2.15E-06,20,2.62E-06
9.99E-07,1.77E-06,20,2.15E-06
9.99E-07,3.80E-07,20,1.77E-06
9.99E-07,1.37E-06,20,3.80E-07
9.99E-07,4.80E-06,20,1.37E-06
9.99E-07,1.00E-05,20,4.80E-06
9.99E-07,1.53E-05,20,1.00E-05
9.99E-07,1.77E-05,20,1.53E-05
9.99E-07,1.60E-05,20,1.77E-05
9.99E-07,1.31E-05,20,1.60E-05
9.99E-07,1.21E-05,20,1.31E-05
9.99E-07,7.22E-06,20,1.21E-05
9.99E-07,6.42E-06,20,7.22E-06
9.99E-07,9.30E-06,20,6.42E-06
9.99E-07,1.00E-05,20,9.30E-06
9.99E-07,7.98E-06,20,1.00E-05
9.99E-07,5.66E-06,20,7.98E-06
9.99E-07,5.38E-06,20,5.66E-06
9.99E-07,5.80E-06,20,5.38E-06
9.99E-07,4.41E-06,20,5.80E-06
9.99E-07,3.72E-06,20,4.41E-06
9.99E-07,4.22E-06,20,3.72E-06
9.99E-07,6.00E-06,20,4.22E-06
9.99E-07,1.13E-05,20,6.00E-06
9.99E-07,1.61E-05,20,1.13E-05
9.99E-07,1.59E-05,20,1.61E-05
9.99E-07,1.36E-05,20,1.59E-05
9.99E-07,1.32E-05,20,1.36E-05
9.99E-07,1.19E-05,20,1.32E-05
9.99E-07,1.16E-05,20,1.19E-05
9.99E-07,1.68E-05,20,1.16E-05
9.99E-07,2.25E-05,20,1.68E-05
9.99E-07,2.40E-05,20,2.25E-05
9.99E-07,1.99E-05,20,2.40E-05
9.99E-07,1.25E-05,20,1.99E-05
9.99E-07,1.01E-05,20,1.25E-05
9.99E-07,1.14E-05,20,1.01E-05
9.99E-07,1.52E-05,20,1.14E-05
9.99E-07,2.22E-05,20,1.52E-05
9.99E-07,3.24E-05,20,2.22E-05
9.99E-07,4.46E-05,20,3.24E-05
9.99E-07,5.64E-05,20,4.46E-05
9.99E-07,5.97E-05,20,5.64E-05
9.99E-07,5.94E-05,20,5.97E-05
9.99E-07,5.93E-05,20,5.94E-05
9.99E-07,6.39E-05,20,5.93E-05
9.99E-07,6.75E-05,20,6.39E-05
9.99E-07,7.22E-05,20,6.75E-05
9.99E-07,8.29E-05,20,7.22E-05
9.99E-07,9.09E-05,20,8.29E-05
9.99E-07,8.80E-05,20,9.09E-05
9.99E-07,7.42E-05,20,8.80E-05
9.99E-07,5.96E-05,20,7.42E-05
9.99E-07,5.80E-05,20,5.96E-05
9.99E-07,6.44E-05,20,5.80E-05
9.99E-07,8.23E-05,20,6.44E-05
9.99E-07,0.000108541,20,8.23E-05
9.99E-07,0.000143476,20,0.000108541
5.07E-05,0.000176481,20,0.000143476
0.000389934,0.000191792,20,0.000176481
0.000800279,0.000189355,20,0.000191792
0.000962522,0.000197817,20,0.000189355
0.000993874,0.000220207,20,0.000197817
0.000998258,0.00023949,20,0.000220207
0.000998893,0.000283101,20,0.00023949
0.000998988,0.000328039,20,0.000283101
0.000999,0.000356683,20,0.000328039
0.000999001,0.000379793,20,0.000356683
0.000999001,0.000373434,20,0.000379793
0.000999001,0.000336997,20,0.000373434
0.000999001,0.00029754,20,0.000336997
0.000999001,0.00029407,20,0.00029754
0.000999001,0.00031527,20,0.00029407
0.000999001,0.000343046,20,0.00031527
0.000999001,0.00038593,20,0.000343046
0.000999001,0.000434258,20,0.00038593
0.000999001,0.00045189,20,0.000434258
0.000999001,0.000461566,20,0.00045189
0.000999001,0.000479013,20,0.000461566
0.000999001,0.000493597,20,0.000479013
0.000999001,0.000519521,20,0.000493597
0.000999001,0.000565243,20,0.000519521
0.000999001,0.000606176,20,0.000565243
0.000999001,0.000619153,20,0.000606176
0.000999001,0.000639494,20,0.000619153
0.000999001,0.000675011,20,0.000639494
0.000999001,0.000702711,20,0.000675011
0.000999001,0.000706612,20,0.000702711
0.000999001,0.000693756,20,0.000706612
0.000999001,0.000657829,20,0.000693756
0.000999001,0.000615401,20,0.000657829
0.000999001,0.000542799,20,0.000615401
0.000999001,0.000462701,20,0.000542799
0.000999001,0.000413081,20,0.000462701
0.000999001,0.000384709,20,0.000413081
0.000999001,0.000376475,20,0.000384709
0.000999001,0.000362466,20,0.000376475
0.000999001,0.00036415,20,0.000362466
0.000999001,0.000353889,20,0.00036415
0.000999001,0.000342947,20,0.000353889
0.000999001,0.000351365,20,0.000342947
0.000999001,0.000379917,20,0.000351365
0.000999001,0.000390569,20,0.000379917
0.000999001,0.00037,20,0.000390569
0.000999001,0.000324627,20,0.00037
0.000999001,0.000294227,20,0.000324627
0.000999001,0.000288322,20,0.000294227
0.000999001,0.000273163,20,0.000288322
0.000999001,0.000249568,20,0.000273163
0.000999001,0.00022096,20,0.000249568
0.000999001,0.000201301,20,0.00022096
0.000999001,0.000183906,20,0.000201301
0.000999001,0.00017399,20,0.000183906
0.000999001,0.000178537,20,0.00017399
0.000999001,0.000169298,20,0.000178537
0.000999001,0.000152027,20,0.000169298
0.000999001,0.000118583,20,0.000152027
0.000999001,9.52E-05,20,0.000118583
0.000999001,9.57E-05,20,9.52E-05
0.000999001,9.43E-05,20,9.57E-05
0.000999001,8.42E-05,20,9.43E-05
0.000999001,6.50E-05,20,8.42E-05
0.000949268,5.07E-05,20,6.50E-05
0.000610066,4.95E-05,20,5.07E-05
0.000199721,5.09E-05,20,4.95E-05
3.75E-05,5.28E-05,20,5.09E-05
6.13E-06,5.34E-05,20,5.28E-05
1.74E-06,5.96E-05,20,5.34E-05
1.11E-06,6.47E-05,20,5.96E-05
1.01E-06,6.61E-05,20,6.47E-05
1.00E-06,6.96E-05,20,6.61E-05
9.99E-07,7.04E-05,20,6.96E-05
9.99E-07,6.37E-05,20,7.04E-05
9.99E-07,4.83E-05,20,6.37E-05
9.99E-07,3.38E-05,20,4.83E-05
9.99E-07,2.98E-05,20,3.38E-05
9.99E-07,2.96E-05,20,2.98E-05
9.99E-07,2.87E-05,20,2.96E-05
9.99E-07,1.70E-05,20,2.87E-05
9.99E-07,7.69E-06,20,1.70E-05
9.99E-07,4.27E-06,20,7.69E-06
9.99E-07,4.15E-06,20,4.27E-06
9.99E-07,4.25E-06,20,4.15E-06
9.99E-07,5.34E-06,20,4.25E-06
9.99E-07,1.34E-05,20,5.34E-06
9.99E-07,2.50E-05,20,1.34E-05
9.99E-07,3.25E-05,20,2.50E-05
9.99E-07,3.63E-05,20,3.25E-05
9.99E-07,3.84E-05,20,3.63E-05
9.99E-07,3.52E-05,20,3.84E-05
9.99E-07,2.63E-05,20,3.52E-05
9.99E-07,1.58E-05,20,2.63E-05
9.99E-07,1.14E-05,20,1.58E-05
9.99E-07,1.15E-05,20,1.14E-05
9.99E-07,1.36E-05,20,1.15E-05
9.99E-07,1.16E-05,20,1.36E-05
9.99E-07,6.53E-06,20,1.16E-05
9.99E-07,2.10E-06,20,6.53E-06
9.99E-07,1.03E-06,20,2.10E-06
9.99E-07,1.73E-06,20,1.03E-06
9.99E-07,5.56E-06,20,1.73E-06
9.99E-07,1.73E-05,20,5.56E-06
9.99E-07,3.62E-05,20,1.73E-05
9.99E-07,4.99E-05,20,3.62E-05
9.99E-07,5.65E-05,20,4.99E-05
9.99E-07,6.12E-05,20,5.65E-05
9.99E-07,6.05E-05,20,6.12E-05
9.99E-07,5.17E-05,20,6.05E-05
9.99E-07,3.82E-05,20,5.17E-05
9.99E-07,2.99E-05,20,3.82E-05
9.99E-07,3.26E-05,20,2.99E-05
9.99E-07,4.37E-05,20,3.26E-05
9.99E-07,5.40E-05,20,4.37E-05
9.99E-07,5.47E-05,20,5.40E-05
9.99E-07,4.69E-05,20,5.47E-05
9.99E-07,4.05E-05,20,4.69E-05
9.99E-07,3.80E-05,20,4.05E-05
9.99E-07,4.48E-05,20,3.80E-05
9.99E-07,6.74E-05,20,4.48E-05
9.99E-07,0.000102646,20,6.74E-05
9.99E-07,0.000134131,20,0.000102646
9.99E-07,0.000150726,20,0.000134131
9.99E-07,0.000161389,20,0.000150726
9.99E-07,0.000160316,20,0.000161389
9.99E-07,0.000154439,20,0.000160316
9.99E-07,0.000143994,20,0.000154439
5.07E-05,0.000131676,20,0.000143994
0.000389934,0.000131673,20,0.000131676
0.000800279,0.000153564,20,0.000131673
0.000962522,0.000183516,20,0.000153564
0.000993874,0.000212612,20,0.000183516
0.000998258,0.000226091,20,0.000212612
0.000998893,0.00024197,20,0.000226091
0.000998988,0.000251641,20,0.00024197
0.000999,0.000264685,20,0.000251641
0.000999001,0.000301236,20,0.000264685
0.000999001,0.000368928,20,0.000301236
0.000999001,0.000421325,20,0.000368928
0.000999001,0.000450276,20,0.000421325
0.000999001,0.000452099,20,0.000450276
0.000999001,0.000445028,20,0.000452099
0.000999001,0.000444889,20,0.000445028
0.000999001,0.000461912,20,0.000444889
0.000999001,0.000477094,20,0.000461912
0.000999001,0.000488113,20,0.000477094
0.000999001,0.000487308,20,0.000488113
0.000999001,0.000470033,20,0.000487308
0.000999001,0.000468137,20,0.000470033
0.000999001,0.000510263,20,0.000468137
0.000999001,0.000572169,20,0.000510263
0.000999001,0.000622135,20,0.000572169
0.000999001,0.000642268,20,0.000622135
0.000999001,0.00061528,20,0.000642268
0.000999001,0.000560755,20,0.00061528
0.000999001,0.000480767,20,0.000560755
0.000999001,0.000413891,20,0.000480767
0.000999001,0.000381638,20,0.000413891
0.000999001,0.000372593,20,0.000381638
0.000999001,0.000359427,20,0.000372593
0.000999001,0.000359171,20,0.000359427
0.000999001,0.000357096,20,0.000359171
0.000999001,0.000358145,20,0.000357096
0.000999001,0.000354594,20,0.000358145
0.000999001,0.00036221,20,0.000354594
0.000999001,0.000367678,20,0.00036221
0.000999001,0.000347324,20,0.000367678
0.000999001,0.000307666,20,0.000347324
0.000999001,0.000275415,20,0.000307666
0.000999001,0.00025818,20,0.000275415
0.000999001,0.00026459,20,0.00025818
0.000999001,0.000308272,20,0.00026459
0.000999001,0.000381724,20,0.000308272
0.000999001,0.000443347,20,0.000381724
0.000999001,0.000465972,20,0.000443347
0.000999001,0.000463284,20,0.000465972
0.000999001,0.000449101,20,0.000463284
0.000999001,0.000453096,20,0.000449101
0.000999001,0.000464536,20,0.000453096
0.000999001,0.000493612,20,0.000464536
0.000999001,0.000501455,20,0.000493612
0.000999001,0.000478904,20,0.000501455
0.000999001,0.000444586,20,0.000478904
0.000999001,0.000386009,20,0.000444586
0.000999001,0.000340217,20,0.000386009
0.000999001,0.000296099,20,0.000340217
0.000999001,0.000266574,20,0.000296099
0.000999001,0.000262152,20,0.000266574
0.000999001,0.000283335,20,0.000262152
0.000999001,0.000339882,20,0.000283335
0.000999001,0.00041232,20,0.000339882
0.000999001,0.000465646,20,0.00041232
0.000999001,0.000483403,20,0.000465646
0.000999001,0.000482774,20,0.000483403
0.000999001,0.000482733,20,0.000482774
0.000999001,0.000485781,20,0.000482733
0.000999001,0.000506784,20,0.000485781
0.000999001,0.000522607,20,0.000506784
0.000999001,0.00050558,20,0.000522607
0.000999001,0.000479257,20,0.00050558
0.000999001,0.000443959,20,0.000479257
0.000999001,0.000399091,20,0.000443959
