Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,
106.921875,9.99E-07,1.13E-05,,4.14E-07,
106.9375,9.99E-07,1.33E-05,,4.19E-07,
106.953125,9.99E-07,1.42E-05,,4.19E-07,
106.96875,9.99E-07,1.12E-05,,4.21E-07,
106.984375,9.99E-07,7.27E-06,,4.23E-07,
107,9.99E-07,5.33E-06,,4.25E-07,
107.015625,9.99E-07,3.71E-06,,4.25E-07,
107.03125,9.99E-07,3.42E-06,,4.28E-07,
107.046875,9.99E-07,5.21E-06,,4.12E-07,
107.0625,9.99E-07,5.88E-06,,4.16E-07,
107.078125,9.99E-07,5.77E-06,,4.12E-07,
107.09375,9.99E-07,6.52E-06,,4.12E-07,
107.109375,9.99E-07,6.95E-06,,3.94E-07,
107.125,9.99E-07,7.31E-06,,3.95E-07,
107.140625,9.99E-07,6.91E-06,,3.83E-07,
107.15625,9.99E-07,5.68E-06,,3.86E-07,
107.171875,9.99E-07,5.79E-06,,3.72E-07,
107.1875,9.99E-07,6.38E-06,,3.77E-07,
107.203125,9.99E-07,8.77E-06,,3.73E-07,
107.21875,9.99E-07,1.24E-05,,3.78E-07,
107.234375,9.99E-07,1.20E-05,,3.80E-07,
107.25,9.99E-07,9.17E-06,,3.86E-07,
107.265625,9.99E-07,7.07E-06,,3.79E-07,
107.28125,9.99E-07,5.21E-06,,3.86E-07,
107.296875,9.99E-07,4.24E-06,,3.77E-07,
107.3125,9.99E-07,4.67E-06,,3.82E-07,
107.328125,9.99E-07,5.18E-06,,3.79E-07,
107.34375,9.99E-07,4.20E-06,,3.85E-07,
107.359375,9.99E-07,3.03E-06,,3.85E-07,
107.375,9.99E-07,2.39E-06,,3.97E-07,
107.390625,9.99E-07,1.81E-06,,3.87E-07,
107.40625,9.99E-07,1.27E-06,,3.94E-07,
107.421875,9.99E-07,7.99E-07,,3.81E-07,
107.4375,9.99E-07,6.64E-07,,3.85E-07,
107.453125,9.99E-07,9.87E-07,,3.92E-07,
107.46875,9.99E-07,1.63E-06,,3.79E-07,
107.484375,9.99E-07,3.32E-06,,3.77E-07,
107.5,9.99E-07,5.34E-06,,3.88E-07,
107.515625,9.99E-07,5.55E-06,,3.84E-07,
107.53125,9.99E-07,4.54E-06,,3.89E-07,
107.546875,9.99E-07,3.22E-06,,3.86E-07,
107.5625,9.99E-07,2.57E-06,,3.87E-07,
107.578125,9.99E-07,3.08E-06,,3.79E-07,
107.59375,9.99E-07,3.65E-06,,3.83E-07,
107.609375,9.99E-07,3.43E-06,,3.83E-07,
107.625,9.99E-07,2.48E-06,,3.87E-07,
107.640625,9.99E-07,1.77E-06,,3.88E-07,
107.65625,9.99E-07,1.10E-06,,4.01E-07,
107.671875,9.99E-07,4.78E-07,,3.88E-07,
107.6875,9.99E-07,2.48E-07,,4.01E-07,
107.703125,9.99E-07,2.47E-07,,3.94E-07,
107.71875,9.99E-07,3.77E-07,,4.06E-07,
107.734375,9.99E-07,8.48E-07,,3.97E-07,
107.75,9.99E-07,1.99E-06,,3.99E-07,
107.765625,9.99E-07,3.72E-06,,3.99E-07,
107.78125,9.99E-07,4.62E-06,,4.11E-07,
107.796875,9.99E-07,3.68E-06,,4.15E-07,
107.8125,9.99E-07,2.44E-06,,4.28E-07,
107.828125,9.99E-07,1.78E-06,,4.28E-07,
107.84375,9.99E-07,1.52E-06,,4.23E-07,
107.859375,9.99E-07,1.52E-06,,4.09E-07,
107.875,9.99E-07,9.22E-07,,4.16E-07,
107.890625,9.99E-07,3.35E-07,,4.11E-07,
107.90625,9.99E-07,2.76E-07,,4.18E-07,
107.921875,9.99E-07,6.38E-07,,4.23E-07,
107.9375,9.99E-07,1.17E-06,,4.20E-07,
107.953125,9.99E-07,1.61E-06,,4.13E-07,
107.96875,9.99E-07,1.59E-06,,4.09E-07,
107.984375,9.99E-07,1.64E-06,,4.00E-07,
108,9.99E-07,2.20E-06,,4.12E-07,
108.015625,9.99E-07,2.40E-06,,3.99E-07,
108.03125,9.99E-07,2.51E-06,,3.87E-07,
108.046875,9.99E-07,1.55E-06,,3.91E-07,
108.0625,9.99E-07,4.38E-07,,4.01E-07,
108.078125,9.99E-07,4.90E-08,,4.01E-07,
108.09375,9.99E-07,6.20E-08,,4.01E-07,
108.109375,9.99E-07,8.21E-08,,4.01E-07,
108.125,9.99E-07,4.88E-07,,4.09E-07,
108.140625,9.99E-07,1.48E-06,,4.12E-07,
108.15625,9.99E-07,2.44E-06,,4.09E-07,
108.171875,9.99E-07,2.68E-06,,4.08E-07,
108.1875,9.99E-07,2.49E-06,,4.04E-07,
108.203125,9.99E-07,1.79E-06,,3.97E-07,
108.21875,9.99E-07,6.77E-07,,3.95E-07,
108.234375,9.99E-07,1.29E-07,,3.92E-07,
108.25,9.99E-07,1.92E-09,,3.96E-07,
108.265625,9.99E-07,3.04E-08,,3.89E-07,
108.28125,9.99E-07,2.75E-07,,3.83E-07,
108.296875,9.99E-07,1.03E-06,,3.81E-07,
108.3125,9.99E-07,1.95E-06,,3.83E-07,
108.328125,9.99E-07,2.08E-06,,3.78E-07,
108.34375,9.99E-07,1.37E-06,,3.84E-07,
108.359375,9.99E-07,9.02E-07,,3.88E-07,
108.375,9.99E-07,4.23E-07,,3.88E-07,
108.390625,9.99E-07,3.53E-07,,3.76E-07,
108.40625,9.99E-07,9.75E-08,,3.79E-07,
108.421875,9.99E-07,1.13E-07,,3.76E-07,
108.4375,9.99E-07,7.28E-07,,3.65E-07,
108.453125,9.99E-07,1.57E-06,,3.67E-07,
108.46875,9.99E-07,1.82E-06,,3.80E-07,
108.484375,9.99E-07,1.50E-06,,3.71E-07,
108.5,9.99E-07,9.88E-07,,3.85E-07,
108.515625,9.99E-07,5.85E-07,,3.96E-07,
108.53125,9.99E-07,2.10E-07,,4.04E-07,
108.546875,9.99E-07,4.20E-08,,4.00E-07,
108.5625,9.99E-07,4.27E-08,,3.96E-07,
108.578125,9.99E-07,7.18E-07,,4.01E-07,
108.59375,9.99E-07,1.85E-06,,4.00E-07,
108.609375,9.99E-07,1.63E-06,,4.07E-07,
108.625,9.99E-07,8.47E-07,,4.16E-07,
108.640625,9.99E-07,5.20E-07,,4.19E-07,
108.65625,9.99E-07,4.20E-07,,4.30E-07,
108.671875,9.99E-07,2.07E-07,,4.19E-07,
108.6875,9.99E-07,1.00E-08,,4.23E-07,
108.703125,9.99E-07,3.01E-07,,4.30E-07,
108.71875,9.99E-07,8.92E-07,,4.21E-07,
108.734375,9.99E-07,1.33E-06,,4.18E-07,
108.75,9.99E-07,1.31E-06,,4.16E-07,
108.765625,9.99E-07,7.53E-07,,4.22E-07,
108.78125,9.99E-07,2.72E-07,,4.17E-07,
108.796875,9.99E-07,1.48E-07,,4.13E-07,
108.8125,9.99E-07,4.49E-08,,4.08E-07,
108.828125,9.99E-07,2.51E-07,,4.12E-07,
108.84375,9.99E-07,8.76E-07,,4.09E-07,
108.859375,9.99E-07,1.56E-06,,4.19E-07,
108.875,9.99E-07,1.26E-06,,4.18E-07,
108.890625,9.99E-07,4.94E-07,,4.09E-07,
108.90625,9.99E-07,1.42E-07,,4.02E-07,
108.921875,9.99E-07,1.32E-07,,3.98E-07,
108.9375,9.99E-07,1.44E-07,,4.03E-07,
108.953125,9.99E-07,6.11E-07,,3.95E-07,
108.96875,9.99E-07,1.04E-06,,3.97E-07,
108.984375,9.99E-07,1.09E-06,,3.96E-07,
109,9.99E-07,7.78E-07,,3.96E-07,
109.015625,9.99E-07,2.89E-07,,3.90E-07,
109.03125,9.99E-07,5.22E-08,,3.91E-07,
109.046875,9.99E-07,2.36E-07,,3.95E-07,
109.0625,9.99E-07,4.00E-07,,4.00E-07,
109.078125,9.99E-07,8.21E-07,,3.89E-07,
109.09375,9.99E-07,1.04E-06,,3.93E-07,
109.109375,9.99E-07,8.65E-07,,3.94E-07,
109.125,9.99E-07,3.00E-07,,3.97E-07,
109.140625,9.99E-07,2.50E-08,,3.88E-07,
109.15625,9.99E-07,3.49E-07,,3.84E-07,
109.171875,9.99E-07,6.20E-07,,3.92E-07,
109.1875,9.99E-07,7.28E-07,,3.94E-07,
109.203125,9.99E-07,8.57E-07,,3.89E-07,
109.21875,9.99E-07,6.80E-07,,3.86E-07,
109.234375,9.99E-07,2.48E-07,,3.81E-07,
109.25,9.99E-07,3.59E-08,,3.69E-07,
109.265625,9.99E-07,5.92E-07,,3.81E-07,
109.28125,9.99E-07,1.04E-06,,3.80E-07,
109.296875,9.99E-07,8.96E-07,,3.75E-07,
109.3125,9.99E-07,5.57E-07,,3.81E-07,
109.328125,9.99E-07,2.55E-07,,3.81E-07,
109.34375,9.99E-07,1.37E-07,,3.85E-07,
109.359375,9.99E-07,2.65E-07,,3.82E-07,
109.375,9.99E-07,6.14E-07,,3.83E-07,
109.390625,9.99E-07,1.04E-06,,3.86E-07,
109.40625,9.99E-07,7.62E-07,,3.82E-07,
109.421875,9.99E-07,1.97E-07,,3.79E-07,
109.4375,9.99E-07,1.94E-07,,3.84E-07,
109.453125,9.99E-07,3.48E-07,,3.84E-07,
109.46875,9.99E-07,4.10E-07,,3.91E-07,
109.484375,9.99E-07,6.60E-07,,3.85E-07,
109.5,9.99E-07,8.14E-07,,3.85E-07,
109.515625,9.99E-07,4.80E-07,,3.88E-07,
109.53125,9.99E-07,8.17E-08,,3.87E-07,
109.546875,9.99E-07,3.09E-07,,3.92E-07,
109.5625,9.99E-07,7.10E-07,,3.96E-07,
109.578125,9.99E-07,7.39E-07,,3.91E-07,
109.59375,9.99E-07,5.35E-07,,3.83E-07,
109.609375,9.99E-07,3.13E-07,,3.86E-07,
109.625,9.99E-07,1.46E-07,,3.90E-07,
109.640625,9.99E-07,3.06E-07,,3.95E-07,
109.65625,9.99E-07,6.81E-07,,3.97E-07,
109.671875,9.99E-07,8.53E-07,,3.92E-07,
109.6875,9.99E-07,5.09E-07,,3.99E-07,
109.703125,9.99E-07,1.34E-07,,4.13E-07,
109.71875,9.99E-07,3.17E-07,,4.14E-07,
109.734375,9.99E-07,4.50E-07,,4.07E-07,
109.75,9.99E-07,6.63E-07,,4.13E-07,
109.765625,9.99E-07,8.24E-07,,4.14E-07,
109.78125,9.99E-07,3.67E-07,,4.14E-07,
109.796875,9.99E-07,1.19E-07,,4.05E-07,
109.8125,9.99E-07,4.48E-07,,4.08E-07,
109.828125,9.99E-07,8.07E-07,,4.04E-07,
109.84375,9.99E-07,6.60E-07,,4.12E-07,
109.859375,9.99E-07,3.96E-07,,4.13E-07,
109.875,9.99E-07,1.99E-07,,4.18E-07,
109.890625,9.99E-07,2.90E-07,,4.15E-07,
109.90625,9.99E-07,5.72E-07,,4.21E-07,
109.921875,9.99E-07,7.17E-07,,4.25E-07,
109.9375,9.99E-07,5.14E-07,,4.33E-07,
109.953125,9.99E-07,1.28E-07,,4.33E-07,
109.96875,9.99E-07,3.49E-07,,4.23E-07,
109.984375,9.99E-07,6.06E-07,,4.24E-07,
110,9.99E-07,4.86E-07,,4.24E-07,
110.015625,9.99E-07,5.47E-07,,4.13E-07,
110.03125,9.99E-07,2.70E-07,,4.14E-07,
110.046875,9.99E-07,1.86E-07,,4.11E-07,
110.0625,9.99E-07,5.23E-07,,4.11E-07,
110.078125,9.99E-07,7.63E-07,,4.05E-07,
110.09375,9.99E-07,4.49E-07,,4.13E-07,
110.109375,9.99E-07,1.72E-07,,4.10E-07,
110.125,9.99E-07,3.21E-07,,4.03E-07,
110.140625,9.99E-07,5.54E-07,,3.99E-07,
110.15625,9.99E-07,6.22E-07,,4.01E-07,
110.171875,9.99E-07,4.01E-07,,3.96E-07,
110.1875,9.99E-07,2.25E-07,,3.94E-07,
110.203125,9.99E-07,3.17E-07,,3.85E-07,
110.21875,9.99E-07,6.95E-07,,3.82E-07,
110.234375,9.99E-07,5.81E-07,,3.88E-07,
110.25,9.99E-07,3.15E-07,,3.89E-07,
110.265625,9.99E-07,2.87E-07,,3.89E-07,
110.28125,9.99E-07,3.98E-07,,3.89E-07,
110.296875,9.99E-07,4.94E-07,,3.82E-07,
110.3125,9.99E-07,6.45E-07,,3.76E-07,
110.328125,9.99E-07,2.67E-07,,3.70E-07,
110.34375,9.99E-07,2.49E-07,,3.63E-07,
110.359375,9.99E-07,5.28E-07,,3.63E-07,
110.375,9.99E-07,6.47E-07,,3.78E-07,
110.390625,9.99E-07,3.37E-07,,3.74E-07,
110.40625,9.99E-07,2.98E-07,,3.81E-07,
110.421875,9.99E-07,2.82E-07,,3.78E-07,
110.4375,9.99E-07,6.27E-07,,3.78E-07,
110.453125,9.99E-07,5.35E-07,,3.80E-07,
110.46875,9.99E-07,3.07E-07,,3.81E-07,
110.484375,9.99E-07,2.10E-07,,3.85E-07,
110.5,9.99E-07,5.99E-07,,3.91E-07,
110.515625,9.99E-07,6.44E-07,,3.93E-07,
110.53125,9.99E-07,2.68E-07,,4.04E-07,
110.546875,9.99E-07,3.23E-07,,4.06E-07,
110.5625,9.99E-07,3.60E-07,,4.11E-07,
110.578125,9.99E-07,5.58E-07,,4.10E-07,
110.59375,9.99E-07,5.52E-07,,4.14E-07,
110.609375,9.99E-07,2.16E-07,,4.09E-07,
110.625,9.99E-07,3.87E-07,,4.05E-07,
110.640625,9.99E-07,5.42E-07,,4.10E-07,
110.65625,9.99E-07,5.41E-07,,4.09E-07,
110.671875,9.99E-07,2.79E-07,,4.07E-07,
110.6875,9.99E-07,3.03E-07,,3.98E-07,
110.703125,9.99E-07,5.09E-07,,3.94E-07,
110.71875,9.99E-07,5.45E-07,,3.97E-07,
110.734375,9.99E-07,3.44E-07,,3.89E-07,
110.75,9.99E-07,2.47E-07,,3.89E-07,
110.765625,9.99E-07,5.45E-07,,3.98E-07,
110.78125,9.99E-07,5.33E-07,,3.99E-07,
110.796875,9.99E-07,2.60E-07,,3.94E-07,
110.8125,9.99E-07,3.82E-07,,3.95E-07,
110.828125,9.99E-07,3.81E-07,,3.89E-07,
110.84375,9.99E-07,4.85E-07,,3.87E-07,
110.859375,9.99E-07,4.16E-07,,3.83E-07,
110.875,9.99E-07,2.64E-07,,3.97E-07,
110.890625,9.99E-07,4.07E-07,,4.01E-07,
110.90625,9.99E-07,5.35E-07,,3.89E-07,
110.921875,9.99E-07,3.75E-07,,3.91E-07,
110.9375,9.99E-07,2.62E-07,,3.94E-07,
110.953125,9.99E-07,4.47E-07,,3.94E-07,
110.96875,9.99E-07,5.02E-07,,3.87E-07,
110.984375,9.99E-07,3.38E-07,,3.87E-07,
111,9.99E-07,3.09E-07,,3.94E-07,
111.015625,9.99E-07,4.31E-07,,3.88E-07,
111.03125,9.99E-07,4.84E-07,,3.91E-07,
111.046875,9.99E-07,3.35E-07,,3.98E-07,
111.0625,9.99E-07,3.50E-07,,4.04E-07,
111.078125,9.99E-07,4.43E-07,,3.97E-07,
111.09375,9.99E-07,4.74E-07,,3.95E-07,
111.109375,9.99E-07,4.19E-07,,3.92E-07,
111.125,9.99E-07,2.89E-07,,3.95E-07,
111.140625,9.99E-07,5.66E-07,,3.90E-07,
111.15625,9.99E-07,4.80E-07,,3.83E-07,
111.171875,9.99E-07,3.13E-07,,3.81E-07,
111.1875,9.99E-07,4.52E-07,,3.90E-07,
111.203125,9.99E-07,4.54E-07,,3.90E-07,
111.21875,9.99E-07,4.40E-07,,3.94E-07,
111.234375,9.99E-07,4.04E-07,,3.97E-07,
111.25,9.99E-07,3.55E-07,,3.97E-07,
111.265625,9.99E-07,5.36E-07,,3.95E-07,
111.28125,9.99E-07,5.28E-07,,3.95E-07,
111.296875,9.99E-07,2.33E-07,,4.00E-07,
111.3125,9.99E-07,5.82E-07,,4.06E-07,
111.328125,9.99E-07,5.57E-07,,4.10E-07,
111.34375,9.99E-07,2.73E-07,,4.17E-07,
111.359375,9.99E-07,4.47E-07,,4.21E-07,
111.375,9.99E-07,4.45E-07,,4.23E-07,
111.390625,9.99E-07,4.27E-07,,4.24E-07,
111.40625,9.99E-07,3.18E-07,,4.17E-07,
111.421875,9.99E-07,4.27E-07,,4.06E-07,
111.4375,9.99E-07,4.50E-07,,3.95E-07,
111.453125,9.99E-07,4.26E-07,,3.85E-07,
111.46875,9.99E-07,2.96E-07,,3.87E-07,
111.484375,9.99E-07,5.57E-07,,3.89E-07,
111.5,9.99E-07,3.86E-07,,3.89E-07,
111.515625,9.99E-07,3.64E-07,,3.86E-07,
111.53125,9.99E-07,3.87E-07,,3.86E-07,
111.546875,9.99E-07,5.50E-07,,3.86E-07,
111.5625,9.99E-07,3.13E-07,,3.88E-07,
111.578125,9.99E-07,4.12E-07,,3.88E-07,
111.59375,9.99E-07,4.54E-07,,3.93E-07,
111.609375,9.99E-07,4.18E-07,,3.94E-07,
111.625,9.99E-07,3.26E-07,,3.95E-07,
111.640625,9.99E-07,4.43E-07,,3.91E-07,
111.65625,9.99E-07,4.04E-07,,3.91E-07,
111.671875,9.99E-07,3.76E-07,,3.89E-07,
111.6875,9.99E-07,3.22E-07,,3.93E-07,
111.703125,9.99E-07,5.00E-07,,3.97E-07,
111.71875,9.99E-07,3.42E-07,,4.02E-07,
111.734375,9.99E-07,3.57E-07,,4.00E-07,
111.75,9.99E-07,4.58E-07,,4.00E-07,
111.765625,9.99E-07,4.02E-07,,4.00E-07,
111.78125,9.99E-07,3.14E-07,,3.97E-07,
111.796875,9.99E-07,4.33E-07,,4.01E-07,
111.8125,9.99E-07,3.73E-07,,4.01E-07,
111.828125,9.99E-07,3.17E-07,,3.97E-07,
111.84375,9.99E-07,3.62E-07,,4.04E-07,
111.859375,9.99E-07,3.90E-07,,4.02E-07,
111.875,9.99E-07,3.12E-07,,4.03E-07,
111.890625,9.99E-07,4.02E-07,,4.11E-07,
111.90625,9.99E-07,3.64E-07,,4.09E-07,
111.921875,9.99E-07,3.71E-07,,4.10E-07,
111.9375,9.99E-07,3.78E-07,,4.08E-07,
111.953125,9.99E-07,3.52E-07,,4.03E-07,
111.96875,9.99E-07,4.01E-07,,4.03E-07,
111.984375,9.99E-07,3.84E-07,,4.02E-07,
112,9.99E-07,3.64E-07,,4.02E-07,
112.015625,9.99E-07,4.27E-07,,3.97E-07,
112.03125,9.99E-07,3.86E-07,,3.98E-07,
112.046875,9.99E-07,3.58E-07,,3.89E-07,
112.0625,9.99E-07,4.18E-07,,3.89E-07,
112.078125,9.99E-07,3.98E-07,,3.82E-07,
112.09375,9.99E-07,3.67E-07,,3.78E-07,
112.109375,9.99E-07,4.30E-07,,3.81E-07,
112.125,9.99E-07,4.06E-07,,3.80E-07,
112.140625,9.99E-07,3.70E-07,,3.83E-07,
112.15625,9.99E-07,3.94E-07,,3.84E-07,
112.171875,9.99E-07,4.32E-07,,3.84E-07,
112.1875,9.99E-07,3.29E-07,,3.82E-07,
112.203125,9.99E-07,3.89E-07,,3.82E-07,
112.21875,9.99E-07,4.34E-07,,3.92E-07,
112.234375,9.99E-07,3.00E-07,,3.98E-07,
112.25,9.99E-07,4.31E-07,,3.92E-07,
112.265625,9.99E-07,4.22E-07,,3.98E-07,
112.28125,9.99E-07,3.29E-07,,3.92E-07,
112.296875,9.99E-07,4.38E-07,,3.90E-07,
112.3125,9.99E-07,4.02E-07,,3.94E-07,
112.328125,9.99E-07,3.52E-07,,3.96E-07,
112.34375,9.99E-07,4.10E-07,,4.03E-07,
112.359375,9.99E-07,4.10E-07,,4.05E-07,
112.375,9.99E-07,3.53E-07,,4.07E-07,
112.390625,9.99E-07,4.33E-07,,4.14E-07,
112.40625,9.99E-07,3.99E-07,,4.27E-07,
112.421875,9.99E-07,3.63E-07,,4.21E-07,
112.4375,9.99E-07,4.16E-07,,4.18E-07,
112.453125,9.99E-07,4.05E-07,,4.18E-07,
112.46875,9.99E-07,3.72E-07,,4.24E-07,
112.484375,9.99E-07,4.35E-07,,4.27E-07,
112.5,9.99E-07,3.98E-07,,4.32E-07,
112.515625,9.99E-07,3.89E-07,,4.36E-07,
112.53125,9.99E-07,4.37E-07,,4.27E-07,
112.546875,9.99E-07,3.84E-07,,4.34E-07,
112.5625,9.99E-07,4.36E-07,,4.39E-07,
112.578125,9.99E-07,3.90E-07,,4.30E-07,
112.59375,9.99E-07,4.36E-07,,4.26E-07,
112.609375,9.99E-07,3.77E-07,,4.23E-07,
112.625,9.99E-07,4.25E-07,,4.21E-07,
112.640625,9.99E-07,4.35E-07,,4.19E-07,
112.65625,9.99E-07,3.61E-07,,4.12E-07,
112.671875,9.99E-07,4.94E-07,,4.10E-07,
112.6875,9.99E-07,3.65E-07,,4.04E-07,
112.703125,9.99E-07,4.36E-07,,4.01E-07,
112.71875,9.99E-07,4.42E-07,,3.96E-07,
112.734375,9.99E-07,3.67E-07,,3.98E-07,
112.75,9.99E-07,4.58E-07,,3.96E-07,
112.765625,9.99E-07,3.92E-07,,3.99E-07,
112.78125,9.99E-07,3.86E-07,,3.97E-07,
112.796875,9.99E-07,4.56E-07,,3.92E-07,
112.8125,9.99E-07,3.57E-07,,3.89E-07,
112.828125,9.99E-07,4.55E-07,,3.87E-07,
112.84375,9.99E-07,3.96E-07,,3.84E-07,
112.859375,9.99E-07,4.05E-07,,3.81E-07,
112.875,9.99E-07,4.48E-07,,3.91E-07,
112.890625,9.99E-07,3.73E-07,,3.94E-07,
112.90625,9.99E-07,4.39E-07,,3.94E-07,
112.921875,9.99E-07,3.98E-07,,3.93E-07,
112.9375,9.99E-07,4.14E-07,,3.93E-07,
112.953125,9.99E-07,4.21E-07,,3.93E-07,
112.96875,9.99E-07,4.08E-07,,3.92E-07,
112.984375,9.99E-07,4.15E-07,,3.92E-07,
113,9.99E-07,4.30E-07,,3.97E-07,
113.015625,9.99E-07,3.91E-07,,3.93E-07,
113.03125,9.99E-07,4.14E-07,,3.95E-07,
113.046875,9.99E-07,3.92E-07,,4.02E-07,
113.0625,9.99E-07,3.83E-07,,3.98E-07,
113.078125,9.99E-07,4.20E-07,,3.96E-07,
113.09375,9.99E-07,3.59E-07,,4.01E-07,
113.109375,9.99E-07,4.21E-07,,4.06E-07,
113.125,9.99E-07,3.81E-07,,4.07E-07,
113.140625,9.99E-07,3.87E-07,,4.01E-07,
113.15625,9.99E-07,4.21E-07,,4.11E-07,
113.171875,9.99E-07,3.68E-07,,4.16E-07,
113.1875,9.99E-07,4.27E-07,,4.16E-07,
113.203125,9.99E-07,3.70E-07,,4.19E-07,
113.21875,9.99E-07,4.10E-07,,4.24E-07,
113.234375,9.99E-07,3.96E-07,,4.24E-07,
113.25,9.99E-07,4.11E-07,,4.19E-07,
113.265625,9.99E-07,3.92E-07,,4.20E-07,
113.28125,9.99E-07,4.15E-07,,4.21E-07,
113.296875,9.99E-07,3.82E-07,,4.26E-07,
113.3125,9.99E-07,4.24E-07,,4.13E-07,
113.328125,9.99E-07,3.79E-07,,4.05E-07,
113.34375,9.99E-07,4.21E-07,,3.97E-07,
113.359375,9.99E-07,3.88E-07,,3.89E-07,
113.375,9.99E-07,4.19E-07,,3.81E-07,
113.390625,9.99E-07,3.77E-07,,3.82E-07,
113.40625,9.99E-07,4.29E-07,,3.81E-07,
113.421875,9.99E-07,3.69E-07,,3.72E-07,
113.4375,9.99E-07,4.16E-07,,3.68E-07,
113.453125,9.99E-07,3.79E-07,,3.60E-07,
113.46875,9.99E-07,4.04E-07,,3.64E-07,
113.484375,9.99E-07,3.98E-07,,3.63E-07,
113.5,9.99E-07,3.87E-07,,3.70E-07,
113.515625,9.99E-07,4.13E-07,,3.61E-07,
113.53125,9.99E-07,3.84E-07,,3.66E-07,
113.546875,9.99E-07,3.95E-07,,3.75E-07,
113.5625,9.99E-07,3.91E-07,,3.66E-07,
113.578125,9.99E-07,3.91E-07,,3.68E-07,
113.59375,9.99E-07,3.88E-07,,3.81E-07,
113.609375,9.99E-07,3.87E-07,,3.80E-07,
113.625,9.99E-07,3.76E-07,,3.86E-07,
113.640625,9.99E-07,4.10E-07,,3.88E-07,
113.65625,9.99E-07,3.60E-07,,3.84E-07,
113.671875,9.99E-07,4.24E-07,,3.83E-07,
113.6875,9.99E-07,3.69E-07,,3.79E-07,
113.703125,9.99E-07,4.27E-07,,3.78E-07,
113.71875,9.99E-07,3.85E-07,,3.76E-07,
113.734375,9.99E-07,4.05E-07,,3.70E-07,
113.75,9.99E-07,3.87E-07,,3.71E-07,
113.765625,9.99E-07,4.11E-07,,3.80E-07,
113.78125,9.99E-07,3.98E-07,,3.85E-07,
113.796875,9.99E-07,4.14E-07,,3.86E-07,
113.8125,9.99E-07,3.94E-07,,3.94E-07,
113.828125,9.99E-07,4.07E-07,,3.99E-07,
113.84375,9.99E-07,3.84E-07,,3.97E-07,
113.859375,9.99E-07,4.00E-07,,3.92E-07,
113.875,9.99E-07,3.92E-07,,3.97E-07,
113.890625,9.99E-07,3.94E-07,,4.02E-07,
113.90625,9.99E-07,4.09E-07,,4.01E-07,
113.921875,9.99E-07,3.99E-07,,4.11E-07,
113.9375,9.99E-07,4.19E-07,,4.15E-07,
113.953125,9.99E-07,4.09E-07,,4.13E-07,
113.96875,9.99E-07,4.21E-07,,4.10E-07,
113.984375,9.99E-07,4.21E-07,,4.06E-07,
114,9.99E-07,4.10E-07,,4.03E-07,
114.015625,9.99E-07,4.33E-07,,4.05E-07,
114.03125,9.99E-07,4.06E-07,,3.96E-07,
114.046875,9.99E-07,4.17E-07,,3.98E-07,
114.0625,9.99E-07,3.92E-07,,3.91E-07,
114.078125,9.99E-07,4.01E-07,,3.99E-07,
114.09375,9.99E-07,4.04E-07,,3.96E-07,
114.109375,9.99E-07,3.72E-07,,3.97E-07,
114.125,9.99E-07,4.28E-07,,4.08E-07,
114.140625,9.99E-07,3.61E-07,,4.13E-07,
114.15625,9.99E-07,4.33E-07,,4.09E-07,
114.171875,9.99E-07,3.51E-07,,4.05E-07,
114.1875,9.99E-07,4.36E-07,,3.94E-07,
114.203125,9.99E-07,3.64E-07,,3.92E-07,
114.21875,9.99E-07,4.25E-07,,3.79E-07,
114.234375,9.99E-07,3.77E-07,,3.82E-07,
114.25,9.99E-07,4.05E-07,,3.74E-07,
114.265625,9.99E-07,3.90E-07,,3.73E-07,
114.28125,9.99E-07,3.86E-07,,3.71E-07,
114.296875,9.99E-07,3.85E-07,,3.71E-07,
114.3125,9.99E-07,3.73E-07,,3.73E-07,
114.328125,9.99E-07,3.88E-07,,3.72E-07,
114.34375,9.99E-07,3.78E-07,,3.80E-07,
114.359375,9.99E-07,3.78E-07,,3.83E-07,
114.375,9.99E-07,3.79E-07,,3.84E-07,
114.390625,9.99E-07,3.63E-07,,3.83E-07,
114.40625,9.99E-07,3.83E-07,,3.85E-07,
114.421875,9.99E-07,3.54E-07,,3.96E-07,
114.4375,9.99E-07,3.92E-07,,4.05E-07,
114.453125,9.99E-07,3.62E-07,,4.12E-07,
114.46875,9.99E-07,4.04E-07,,4.19E-07,
114.484375,9.99E-07,3.73E-07,,4.30E-07,
114.5,9.99E-07,4.02E-07,,4.27E-07,
114.515625,9.99E-07,3.80E-07,,4.32E-07,
114.53125,9.99E-07,3.85E-07,,4.31E-07,
114.546875,9.99E-07,3.91E-07,,4.25E-07,
114.5625,9.99E-07,3.78E-07,,4.31E-07,
114.578125,9.99E-07,4.03E-07,,4.27E-07,
114.59375,9.99E-07,3.82E-07,,4.29E-07,
114.609375,9.99E-07,4.30E-07,,4.27E-07,
114.625,9.99E-07,3.92E-07,,4.24E-07,
114.640625,9.99E-07,4.41E-07,,4.26E-07,
114.65625,9.99E-07,3.82E-07,,4.20E-07,
114.671875,9.99E-07,4.39E-07,,4.14E-07,
114.6875,9.99E-07,4.01E-07,,4.11E-07,
114.703125,9.99E-07,4.44E-07,,4.06E-07,
114.71875,9.99E-07,4.09E-07,,4.05E-07,
114.734375,9.99E-07,4.37E-07,,4.14E-07,
